[00:20:57	]Rabithunter has connected.
[12:41:32	]Kranky has fired a toolgun with the name: stacker_improved
[12:41:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:42:29	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[12:42:32	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[12:42:37	]Kranky exited observer at their location.
[12:42:38	]Kranky entered observer.
[12:42:40	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[12:42:42	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:42:45	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:42:46	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:42:47	]Kranky exited observer at their location.
[12:43:09	]Kranky entered observer.
[12:43:23	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:43:32	]Kranky exited observer at their location.
[12:43:36	]Kranky entered observer.
[12:43:48	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[12:43:56	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[12:44:03	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[12:44:09	]Kranky exited observer at their location.
[12:44:19	]Kranky entered observer.
[12:44:23	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[12:44:31	]Kranky exited observer at their location.
[12:44:37	]Kranky entered observer.
[12:44:43	]Kranky exited observer at their location.
[12:44:51	]Kranky entered observer.
[12:44:52	]Kranky exited observer at their location.
[12:44:53	]Kranky entered observer.
[12:44:55	]Kranky exited observer at their location.
[12:44:56	]Kranky entered observer.
[12:45:22	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[12:45:25	]Kranky has spawned 'models/props_d47_canals/canal_single_256.mdl'.
[12:45:35	]Kranky exited observer at their location.
[12:45:37	]Kranky entered observer.
[12:45:43	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[12:45:50	]Kranky exited observer at their location.
[12:45:55	]Kranky entered observer.
[12:46:07	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[12:46:26	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[12:46:29	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:46:34	]Kranky exited observer at their location.
[12:46:41	]Kranky entered observer.
[12:47:10	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[12:47:13	]Kranky has fired a toolgun with the name: stacker_improved
[12:47:13	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:47:14	]Kranky has fired a toolgun with the name: stacker_improved
[12:47:14	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:47:17	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[12:47:33	]Kranky has fired a toolgun with the name: remover
[12:47:34	]Kranky has fired a toolgun with the name: remover
[12:47:38	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[12:47:46	]Kranky exited observer at their location.
[12:47:53	]Kranky entered observer.
[12:48:38	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:38	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:48:40	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:40	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:48:40	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:40	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[12:48:43	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:43	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:48:44	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:44	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[12:48:48	]Kranky has fired a toolgun with the name: stacker_improved
[12:48:48	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[12:49:01	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[12:49:08	]Kranky has spawned 'models/props_canal/canal_bridge01.mdl'.
[12:49:40	]Kranky exited observer at their location.
[12:49:41	]Kranky entered observer.
[12:51:12	]Kranky has spawned 'models/props_junk/wood_crate002a.mdl'.
[12:51:13	]Kranky exited observer at their location.
[12:51:16	]Kranky entered observer.
[12:51:17	]Kranky exited observer at their location.
[12:51:18	]Kranky entered observer.
[12:52:13	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[12:52:28	]Kranky exited observer at their location.
[12:52:29	]Kranky entered observer.
[12:52:30	]Kranky exited observer at their location.
[12:52:31	]Kranky entered observer.
[12:52:34	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[12:52:36	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[12:53:34	]Kranky exited observer at their location.
[12:53:36	]Kranky entered observer.
[12:53:36	]Kranky exited observer at their location.
[12:54:21	]Kranky entered observer.
[12:54:52	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[12:55:08	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[12:55:29	]Kranky has fired a toolgun with the name: remover
[12:55:32	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[12:55:41	]Kranky has fired a toolgun with the name: nocollide
[12:55:42	]Kranky has fired a toolgun with the name: nocollide
[12:55:59	]Kranky exited observer at their location.
[12:56:01	]Kranky has fired a toolgun with the name: remover
[12:56:01	]Kranky has fired a toolgun with the name: remover
[12:56:19	]Kranky entered observer.
[12:56:28	]Kranky exited observer at their location.
[12:56:46	]Kranky has spawned 'models/props_combine/combine_interface001.mdl'.
[12:56:51	]Kranky has spawned 'models/props_combine/combine_intmonitor001.mdl'.
[12:57:16	]Kranky has fired a toolgun with the name: nocollideworld
[12:57:27	]Kranky has used a context menu option with the name: skin
[12:57:41	]Kranky entered observer.
[12:57:42	]Kranky has spawned 'models/map1_rubble/debrisa.mdl'.
[12:57:59	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[12:58:02	]Kranky has fired a toolgun with the name: nocollideworld
[12:58:06	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[12:58:09	]Kranky has fired a toolgun with the name: nocollideworld
[12:58:12	]Kranky exited observer at their location.
[12:58:12	]Kranky entered observer.
[12:58:13	]Kranky exited observer at their location.
[12:58:28	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[12:58:32	]Kranky entered observer.
[12:58:46	]Kranky has spawned 'models/props_street/warehouse_vent_pipe01.mdl'.
[12:58:50	]Kranky has spawned 'models/props/gg_tibet/pipe32.mdl'.
[12:58:53	]Kranky has spawned 'models/props/de_vostok/drainpipe_shortb.mdl'.
[12:58:57	]Kranky has spawned 'models/props/coop_cementplant/coop_pipe_set/coop_pipe_set_bend_large.mdl'.
[12:59:02	]Kranky has spawned 'models/props/hr_massive/survival_drainage_pipe/survival_drainage_pipe.mdl'.
[12:59:05	]Kranky has spawned 'models/props/hr_massive/survival_drainage_pipe/survival_drainage_pipe.mdl'.
[12:59:15	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_wires/dust_wires_01_attachment_curvedpipe_nowires.mdl'.
[12:59:17	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_wires/dust_wires_01_attachment_curvedpipe_nowires2x.mdl'.
[12:59:25	]Kranky exited observer at their location.
[12:59:26	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[12:59:30	]Kranky has fired a toolgun with the name: nocollideworld
[12:59:40	]Kranky has fired a toolgun with the name: remover
[12:59:57	]Kranky has fired a toolgun with the name: stacker_improved
[12:59:57	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[12:59:58	]Kranky has fired a toolgun with the name: stacker_improved
[12:59:58	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:00:04	]Kranky entered observer.
[13:00:06	]Kranky has spawned 'models/props_pipes/pipeset32d_bend256d_001a.mdl'.
[13:00:08	]Kranky has spawned 'models/props_pipes/pipeset32d_512_001a.mdl'.
[13:00:19	]Kranky has fired a toolgun with the name: stacker_improved
[13:00:19	]Kranky has spawned 'models/props_pipes/pipeset32d_512_001a.mdl'.
[13:00:21	]Kranky has fired a toolgun with the name: stacker_improved
[13:00:21	]Kranky has spawned 'models/props_pipes/pipeset32d_512_001a.mdl'.
[13:00:23	]Kranky has fired a toolgun with the name: nocollideworld
[13:00:34	]Kranky exited observer at their location.
[13:00:43	]Kranky entered observer.
[13:00:45	]Kranky exited observer at their location.
[13:00:46	]Kranky has spawned 'models/dimidrol/pipe/pipe_shhc_002.mdl'.
[13:00:59	]Kranky has fired a toolgun with the name: nocollideworld
[13:01:18	]Kranky has fired a toolgun with the name: nocollideworld
[13:01:19	]Kranky has fired a toolgun with the name: nocollideworld
[13:01:26	]Kranky entered observer.
[13:01:28	]Kranky has spawned 'models/dimidrol/pipe/pipe_shhc_003.mdl'.
[13:01:30	]Kranky exited observer at their location.
[13:01:31	]Kranky entered observer.
[13:01:31	]Kranky exited observer at their location.
[13:01:33	]Kranky has spawned 'models/dimidrol/pipe/pipe_shhc_003.mdl'.
[13:01:41	]Kranky entered observer.
[13:01:45	]Kranky has spawned 'models/props_pipes/pipeset08d_corner128r_001a.mdl'.
[13:02:12	]Kranky has spawned 'models/props_pipes/pipeset08d_512_001a.mdl'.
[13:02:15	]Kranky has spawned 'models/props_pipes/pipeset08d_64_001a.mdl'.
[13:02:16	]Kranky has spawned 'models/props_pipes/pipeset08d_512_001a.mdl'.
[13:02:39	]Kranky exited observer at their location.
[13:02:41	]Kranky entered observer.
[13:02:49	]Kranky has spawned 'models/props_street/warehouse_vent_pipe02.mdl'.
[13:02:57	]Kranky exited observer at their location.
[13:03:01	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:03:01	]Kranky entered observer.
[13:03:06	]Kranky has fired a toolgun with the name: precision
[13:03:11	]Kranky has fired a toolgun with the name: nocollideworld
[13:03:18	]Kranky exited observer at their location.
[13:03:21	]Kranky has fired a toolgun with the name: stacker_improved
[13:03:21	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:03:21	]Kranky has fired a toolgun with the name: stacker_improved
[13:03:21	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:03:22	]Kranky entered observer.
[13:03:38	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[13:04:46	]Kranky has fired a toolgun with the name: advdupe2
[13:04:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:04:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:04:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:00	]Kranky has fired a toolgun with the name: advdupe2
[13:05:00	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:00	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:00	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:04	]Kranky has fired a toolgun with the name: advdupe2
[13:05:04	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:04	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:04	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:05:08	]Kranky exited observer at their location.
[13:05:09	]Kranky entered observer.
[13:05:09	]Kranky exited observer at their location.
[13:12:07	]Kranky entered observer.
[13:12:13	]Kranky exited observer at their location.
[13:12:13	]Kranky entered observer.
[13:12:14	]Kranky exited observer at their location.
[13:12:19	]Kranky has spawned 'models/props_wasteland/prison_pipefaucet001a.mdl'.
[13:12:22	]Kranky has spawned 'models/props_pipes/uc_pipe01.mdl'.
[13:12:29	]Kranky has fired a toolgun with the name: nocollideworld
[13:12:51	]Kranky entered observer.
[13:13:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[13:13:29	]Kranky exited observer at their location.
[13:13:32	]Kranky entered observer.
[13:13:38	]Kranky exited observer at their location.
[13:13:40	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:13:48	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:13:59	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:14:04	]Kranky entered observer.
[13:14:05	]Kranky exited observer at their location.
[13:14:52	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[13:15:06	]Kranky entered observer.
[13:15:16	]Kranky exited observer at their location.
[13:15:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:15:31	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:15:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_barrel_mush_floor01.mdl'.
[13:15:39	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[13:15:43	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:15:53	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster003.mdl'.
[13:15:58	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster002.mdl'.
[13:16:11	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_fungus_seedling02.mdl'.
[13:16:16	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[13:16:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[13:16:35	]Kranky has fired a toolgun with the name: nocollideworld
[13:16:42	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[13:16:46	]Kranky has fired a toolgun with the name: nocollideworld
[13:16:55	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_bulb001.mdl'.
[13:17:03	]Kranky has fired a toolgun with the name: nocollideworld
[13:17:14	]Kranky entered observer.
[13:17:14	]Kranky exited observer at their location.
[13:17:18	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_wallpod001.mdl'.
[13:17:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:17:33	]Kranky has fired a toolgun with the name: stacker_improved
[13:17:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:17:34	]Kranky has fired a toolgun with the name: stacker_improved
[13:17:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:17:38	]Kranky has fired a toolgun with the name: stacker_improved
[13:17:38	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:17:38	]Kranky has fired a toolgun with the name: stacker_improved
[13:17:38	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:18:20	]Kranky entered observer.
[13:18:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[13:18:42	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blower002.mdl'.
[13:18:51	]Kranky has fired a toolgun with the name: stacker_improved
[13:18:51	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blower002.mdl'.
[13:18:53	]Kranky has fired a toolgun with the name: nocollideworld
[13:18:58	]Kranky exited observer at their location.
[13:19:39	]Kranky entered observer.
[13:19:46	]Kranky exited observer at their location.
[13:19:48	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:19:49	]Kranky entered observer.
[13:19:55	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:20:46	]Kranky exited observer at their location.
[13:20:49	]Kranky entered observer.
[13:20:51	]Kranky exited observer at their location.
[13:20:53	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster002.mdl'.
[13:21:00	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[13:21:08	]Kranky entered observer.
[13:21:15	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:21:30	]Kranky exited observer at their location.
[13:21:32	]Kranky has spawned 'models/props/de_aztec/hr_aztec/aztec_walls/aztec_wall_stone_05_edge_debris_01.mdl'.
[13:21:34	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_breeze_blocks/dust_breeze_block_01_debris_cluster_01.mdl'.
[13:21:38	]Kranky has spawned 'models/props/de_aztec/hr_aztec/aztec_walls/aztec_wall_stone_05_corner_debris_01.mdl'.
[13:21:40	]Kranky has spawned 'models/props/dust_massive/debris/debris_floor_01.mdl'.
[13:21:42	]Kranky entered observer.
[13:21:43	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:21:47	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[13:21:52	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:22:06	]Kranky has spawned 'models/props_canal/canal_bridge03b.mdl'.
[13:22:11	]Kranky exited observer at their location.
[13:22:11	]Kranky entered observer.
[13:22:17	]Kranky exited observer at their location.
[13:22:19	]Kranky entered observer.
[13:22:26	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[13:22:28	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:22:31	]Kranky has spawned 'models/props_debris/concrete_cornerpile01a.mdl'.
[13:22:46	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:22:50	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:22:54	]Kranky has fired a toolgun with the name: nocollideworld
[13:23:02	]Kranky exited observer at their location.
[13:23:19	]Kranky has spawned a 'Entity [5332][ladder_small]'.
[13:23:37	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:23:40	]Kranky has spawned 'models/jq/hlvr/props/infestation/dead_body/xen_dead_body.mdl'.
[13:23:50	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster002.mdl'.
[13:24:08	]Kranky entered observer.
[13:24:10	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a2_sewer001.mdl'.
[13:24:20	]Kranky exited observer at their location.
[13:24:33	]Kranky entered observer.
[13:24:37	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:24:45	]Kranky has fired a toolgun with the name: nocollideworld
[13:24:50	]Kranky exited observer at their location.
[13:24:57	]Kranky entered observer.
[13:25:48	]Kranky exited observer at their location.
[13:25:49	]Kranky has spawned 'models/props_c17/oildrum001.mdl'.
[13:25:53	]Kranky has spawned 'models/props_c17/oildrum001.mdl'.
[13:25:58	]Kranky entered observer.
[13:26:08	]Kranky exited observer at their location.
[13:26:14	]Kranky has fired a toolgun with the name: advdupe2
[13:26:14	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:26:14	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:26:14	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:26:19	]Kranky entered observer.
[13:26:22	]Kranky exited observer at their location.
[13:26:27	]Kranky entered observer.
[13:26:27	]Kranky exited observer at their location.
[13:26:28	]Kranky entered observer.
[13:26:28	]Kranky exited observer at their location.
[13:26:29	]Kranky entered observer.
[13:26:32	]Kranky exited observer at their location.
[13:26:33	]Kranky entered observer.
[13:26:33	]Kranky exited observer at their location.
[13:26:35	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[13:26:41	]Kranky has spawned 'models/props_debris/corner_rubble1.mdl'.
[13:26:46	]Kranky entered observer.
[13:26:47	]Kranky exited observer at their location.
[13:26:53	]Kranky entered observer.
[13:26:54	]Kranky exited observer at their location.
[13:26:59	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001b.mdl'.
[13:27:03	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[13:27:04	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:27:09	]Kranky has spawned 'models/props_debris/concrete_cornerpile01a.mdl'.
[13:27:19	]Kranky has spawned 'models/props/de_train/hr_t/trash_b/hr_food_pile_02.mdl'.
[13:27:27	]Kranky has spawned 'models/props/ar_dizzy/dizzy_trash/dizzy_cardboard_trash_02.mdl'.
[13:27:32	]Kranky has spawned 'models/props/cs_office/trash_can_p5.mdl'.
[13:27:34	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_garbage_container/dust_trash_pile_03.mdl'.
[13:27:40	]Kranky has spawned 'models/props_junk/trashcluster01a_corner.mdl'.
[13:27:44	]Kranky entered observer.
[13:27:57	]Kranky exited observer at their location.
[13:27:58	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:28:02	]Kranky entered observer.
[13:28:03	]Kranky exited observer at their location.
[13:28:05	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:28:15	]Kranky has fired a toolgun with the name: remover
[13:28:19	]Kranky entered observer.
[13:28:24	]Kranky has fired a toolgun with the name: remover
[13:28:25	]Kranky has fired a toolgun with the name: remover
[13:28:26	]Kranky has fired a toolgun with the name: remover
[13:28:57	]Kranky exited observer at their location.
[13:29:03	]Kranky has spawned a uniform_ocs.
[13:29:04	]Kranky ran 'take' on item 'Containment Uniform' (#2055938)
[13:29:04	]Kranky has gained a 'Containment Uniform' #2055938.
[13:29:15	]Kranky is fully healed.
[13:29:32	]Kranky used command '/CharSetModel ^ models/willardnetworks/citizens/male_04.mdl'.
[13:30:07	]Kranky has spawned a broken_otauniform.
[13:30:08	]Kranky ran 'take' on item 'Broken OTA Uniform' (#2055939)
[13:30:08	]Kranky has gained a 'Broken OTA Uniform' #2055939.
[13:30:12	]Kranky ran 'drop' on item 'Broken OTA Uniform' (#2055939)
[13:30:12	]Kranky has lost a 'Broken OTA Uniform' #2055939.
[13:30:15	]Kranky has used a context menu option with the name: rb655_dissolve
[13:30:17	]env_entity_dissolver destroyed a 'Broken OTA Uniform' #2055939.
[13:30:28	]Kranky has spawned a mask_ota.
[13:30:30	]Kranky ran 'take' on item 'OTA Mask' (#2055940)
[13:30:30	]Kranky has gained a 'OTA Mask' #2055940.
[13:31:01	]Kranky entered observer.
[13:31:16	]Kranky exited observer at their location.
[13:31:22	]Kranky entered observer.
[13:31:44	]Kranky exited observer at their location.
[13:31:47	]Kranky has fired a toolgun with the name: creator
[13:31:47	]Kranky has spawned a 'Entity [5517][ix_forcefield]'.
[13:31:50	]Kranky entered observer.
[13:31:53	]Kranky has fired a toolgun with the name: creator
[13:31:53	]Kranky has spawned a 'Entity [5506][ix_forcefield]'.
[13:31:57	]Kranky exited observer at their location.
[13:32:01	]Kranky entered observer.
[13:32:02	]Kranky exited observer at their location.
[13:32:14	]Kranky entered observer.
[13:32:21	]Kranky exited observer at their location.
[13:32:42	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_anchor01.mdl'.
[13:32:47	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_floor_wall001.mdl'.
[13:32:50	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_straight01.mdl'.
[13:32:54	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_breackable_001.mdl'.
[13:33:05	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_wall001.mdl'.
[13:33:11	]Kranky has spawned 'models/jq/hlvr/props/xen/xen_foam_straight01.mdl'.
[13:33:15	]Kranky has spawned 'models/jq/hlvr/props/xen/combine_foam_tank_set.mdl'.
[13:33:31	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[13:33:36	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_lamp.mdl'.
[13:33:46	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[13:33:52	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[13:34:01	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[13:34:30	]Kranky entered observer.
[13:35:10	]Kranky has fired a toolgun with the name: creator
[13:35:10	]Kranky has spawned a 'Entity [5316][ix_forcefield]'.
[13:35:14	]Kranky has fired a toolgun with the name: creator
[13:35:14	]Kranky has spawned a 'Entity [5316][ix_forcefield]'.
[13:35:19	]Kranky has used a context menu option with the name: ixforcefieldstartmalfunction
[13:35:33	]Kranky has fired a toolgun with the name: creator
[13:35:33	]Kranky has spawned a 'Entity [5316][ix_forcefield]'.
[13:35:36	]Kranky has fired a toolgun with the name: creator
[13:35:36	]Kranky has spawned a 'Entity [5316][ix_forcefield]'.
[13:35:40	]Kranky has used a context menu option with the name: ixforcefieldstartmalfunction
[13:35:43	]Kranky exited observer at their location.
[13:35:45	]Kranky entered observer.
[13:35:47	]Kranky exited observer at their location.
[13:35:48	]Kranky entered observer.
[13:36:04	]Kranky has spawned 'models/props_buildings/collapsedbuilding02b.mdl'.
[13:36:12	]Kranky has spawned 'models/props_buildings/collapsedbuilding01awall.mdl'.
[13:36:18	]Kranky has spawned 'models/props_buildings/collapsedbuilding02c.mdl'.
[13:36:22	]Kranky has spawned 'models/props_buildings/destroyed_cityblock01e.mdl'.
[13:36:25	]Kranky has spawned 'models/props_buildings/row_res_2.mdl'.
[13:36:33	]Kranky exited observer at their location.
[13:36:34	]Kranky entered observer.
[13:36:34	]Kranky exited observer at their location.
[13:36:38	]Kranky entered observer.
[13:36:41	]Kranky has spawned 'models/props_buildings/collapsedbuilding02b.mdl'.
[13:36:48	]Kranky exited observer at their location.
[13:36:53	]Kranky entered observer.
[13:36:55	]Kranky exited observer at their location.
[13:37:00	]Kranky entered observer.
[13:37:08	]Kranky exited observer at their location.
[13:37:15	]Kranky entered observer.
[13:37:24	]Kranky has fired a toolgun with the name: stacker_improved
[13:37:24	]Kranky has spawned 'models/props_buildings/collapsedbuilding02b.mdl'.
[13:37:28	]Kranky has fired a toolgun with the name: remover
[13:37:30	]Kranky has spawned 'models/props_buildings/project_destroyedbuildings01_skybox.mdl'.
[13:37:34	]Kranky has spawned 'models/props_buildings/project_building03_skybox.mdl'.
[13:37:35	]Kranky has spawned 'models/props_buildings/project_building02.mdl'.
[13:37:40	]Kranky has spawned 'models/props_buildings/project_building01_skybox.mdl'.
[13:37:42	]Kranky has spawned 'models/props_buildings/row_res_1.mdl'.
[13:37:45	]Kranky has spawned 'models/props_buildings/row_church_fullscale.mdl'.
[13:38:00	]Kranky has spawned 'models/props_buildings/short_building001a.mdl'.
[13:38:04	]Kranky has spawned 'models/props_buildings/collapsedbuilding02c.mdl'.
[13:38:15	]Kranky has spawned 'models/props_buildings/project_building03_skybox.mdl'.
[13:38:19	]Kranky has spawned 'models/props_outercanals/buildings/building1.mdl'.
[13:38:31	]Kranky exited observer at their location.
[13:38:32	]Kranky entered observer.
[13:38:32	]Kranky exited observer at their location.
[13:38:32	]Kranky entered observer.
[13:38:33	]Kranky exited observer at their location.
[13:38:37	]Kranky entered observer.
