[17:21:55	]Marco has connected.
[18:25:34	]C8:i3.UNION-49 has lost a '8rnd Shotgun Magazine' #3270397.
[18:25:43	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left arm dealing 6 damage (CritChance was 0.36).
[18:25:43	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the right arm dealing 6 damage (CritChance was 0.36).
[18:25:48	]C8:i3.UNION-49 has gained a '8rnd Shotgun Magazine' #3270397.
[18:25:48	]C8:i3.UNION-49 has lost a '8rnd Shotgun Magazine' #3270392.
[18:25:53	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the head dealing 9 damage (CritChance was 0.12).
[18:25:53	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left arm dealing 6 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the right arm dealing 8 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the right arm dealing 8 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the head dealing 9 damage (CritChance was 0.12).
[18:25:53	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the left arm dealing 8 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left arm dealing 6 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left arm dealing 6 damage (CritChance was 0.36).
[18:25:53	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the right arm dealing 8 damage (CritChance was 0.36).
[18:25:54	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left leg dealing 6 damage (CritChance was 0.36).
[18:25:54	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z dealing 8 damage (CritChance was 0.60).
[18:25:55	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:55	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:55	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:25:55	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:55	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:55	]C8:i3.UNION-49 has taken 8 damage from Combine Turret.
[18:25:55	]C8:i3.UNION-49 has taken 29 damage from Overwatch Soldier.
[18:25:55	]C8:i3.UNION-49 has taken 4 damage from Combine Turret.
[18:25:56	]C8:i3.UNION-49 has taken 4 damage from Combine Turret.
[18:25:56	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:56	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:56	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:56	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:56	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:25:56	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:57	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:57	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:57	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:57	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:57	]C8:i3.UNION-49 has taken 4 damage from Combine Turret.
[18:25:57	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:25:57	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:25:57	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:25:57	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:25:59	]C8:i3.UNION-49 has gained a '8rnd Shotgun Magazine' #3270392.
[18:25:59	]C8:i3.UNION-49 has lost a '8rnd Shotgun Magazine' #3305764.
[18:26:02	]C8:i3.UNION-49 has taken 39 damage from Overwatch Soldier.
[18:26:07	]C8:i3.UNION-49 has taken 10 damage from Overwatch Soldier.
[18:26:07	]C8:i3.UNION-49 has taken 10 damage from Overwatch Soldier.
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the right leg dealing 6 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the right leg dealing 6 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the right leg dealing 6 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has taken 10 damage from Overwatch Soldier.
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z dealing 8 damage (CritChance was 0.60).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left leg dealing 6 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z dealing 8 damage (CritChance was 0.60).
[18:26:08	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z dealing 9 damage (CritChance was 0.60).
[18:26:08	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the left leg dealing 8 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the left leg dealing 8 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left leg dealing 6 damage (CritChance was 0.36).
[18:26:08	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the left leg dealing 6 damage (CritChance was 0.36).
[18:26:09	]C8:i3.UNION-49 has hit npc_vj_overwatch_soldier_z in the chest dealing 9 damage (CritChance was 0.36).
[18:26:09	]C8:i3.UNION-49 has critically hit npc_vj_overwatch_soldier_z in the left arm dealing 8 damage (CritChance was 0.36).
[18:26:10	]C8:i3.UNION-49 has gained a '8rnd Shotgun Magazine' #3305764.
[18:26:10	]C8:i3.UNION-49 was knocked unconscious and is bleeding out.
[18:26:21	]C8:i3.UNION-49 is no longer unconscious from critical wounds.
[18:26:21	]C8:i3.UNION-49 is fully healed.
[18:26:27	]C8:i3.UNION-49 used command '/ToggleRaise'.
[18:26:28	]C8:i3.UNION-49 has lost a '8rnd Shotgun Magazine' #3305764.
[18:26:32	]C8:i3.UNION-49 used command '/CharStopBleedout ^'.
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:35	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:36	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:37	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:38	]C8:i3.UNION-49 has gained a '8rnd Shotgun Magazine' #3305764.
[18:26:38	]C8:i3.UNION-49 has lost a '8rnd Shotgun Magazine' #3305766.
[18:26:42	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:42	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 9 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:47	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 8 damage (CritChance was 0.60).
[18:26:52	]C8:i3.UNION-49 used command '/ToggleRaise'.
[18:26:52	]C8:i3.UNION-49 has lost a '17rnd USP Magazine' #3136463.
[18:26:54	]C8:i3.UNION-49 has taken 4 damage from Combine Turret.
[18:26:54	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:26:54	]C8:i3.UNION-49 has taken 1 damage from Combine Turret.
[18:26:55	]C8:i3.UNION-49 used command '/ToggleRaise'.
[18:26:56	]C8:i3.UNION-49 is fully healed.
[18:26:57	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 13 damage (CritChance was 0.66).
[18:26:58	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 16 damage (CritChance was 0.66).
[18:26:58	]C8:i3.UNION-49 has hit npc_vj_combine_turret_z dealing 13 damage (CritChance was 0.66).
[18:26:58	]C8:i3.UNION-49 has critically hit npc_vj_combine_turret_z dealing 16 damage (CritChance was 0.66).
[18:27:12	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:12	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:13	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:14	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:22	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:22	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:22	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:23	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:23	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:24	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:24	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:25	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:25	]C8:i3.UNION-49 entered observer.
[18:27:26	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:26	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:26	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:27	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:28	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:28	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:28	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:28	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:28	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:29	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:30	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:31	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:32	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:33	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:34	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:38	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:39	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:40	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:41	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:42	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:42	]C8:i3.UNION-49 exited observer.
[18:27:44	]C8:i3.UNION-49 entered observer.
[18:27:44	]C8:i3.UNION-49 exited observer.
[18:27:51	]C8:i3.UNION-49 has fired a toolgun with the name: remover
[18:27:51	]C8:i3.UNION-49 has taken 56 damage from worldspawn.
[18:27:57	]Marco (STEAM_0:0:39958603) has disconnected.
