[19:47:36	]Merlinsclaw has connected.
[23:00:57	]Michael Brians has spawned 'models/props_junk/garbage256_composite001b.mdl'.
[23:00:59	]Michael Brians has spawned 'models/props_junk/garbage256_composite001a.mdl'.
[23:01:03	]Michael Brians has spawned 'models/props_junk/garbage256_composite001a.mdl'.
[23:01:11	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite001a.mdl'.
[23:01:11	]Michael Brians has used a context menu option with the name: persist
[23:01:14	]Michael Brians has spawned 'models/props_junk/garbage128_composite001c.mdl'.
[23:01:18	][OOC] Merlinsclaw: tell him I'm doing it
[23:01:25	]Michael Brians has disabled persistence for 'models/props_junk/garbage256_composite001a.mdl'.
[23:01:25	]Michael Brians has used a context menu option with the name: persist_end
[23:01:30	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:01:48	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite001a.mdl'.
[23:01:48	]Michael Brians has used a context menu option with the name: persist
[23:02:09	]Michael Brians has spawned 'models/props_junk/garbage256_composite001b.mdl'.
[23:02:11	]Michael Brians has spawned 'models/props_junk/garbage256_composite001b.mdl'.
[23:02:17	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite001b.mdl'.
[23:02:17	]Michael Brians has used a context menu option with the name: persist
[23:02:19	]Michael Brians has spawned 'models/props_junk/garbage128_composite001c.mdl'.
[23:02:20	]Michael Brians has spawned 'models/props_junk/garbage128_composite001d.mdl'.
[23:02:22	]Michael Brians has spawned 'models/props_junk/garbage256_composite001a.mdl'.
[23:02:25	]Michael Brians has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[23:02:31	]Michael Brians has used a context menu option with the name: remove
[23:02:33	]Michael Brians has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[23:02:37	]Michael Brians has spawned 'models/props_junk/garbage256_composite002b.mdl'.
[23:02:40	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite002b.mdl'.
[23:02:40	]Michael Brians has used a context menu option with the name: persist
[23:02:44	]Michael Brians has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[23:02:47	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:03:03	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite002a.mdl'.
[23:03:03	]Michael Brians has used a context menu option with the name: persist
[23:03:04	]Michael Brians has disabled persistence for 'models/props_junk/garbage256_composite002b.mdl'.
[23:03:04	]Michael Brians has used a context menu option with the name: persist_end
[23:03:05	]Michael Brians has enabled persistence for 'models/props_junk/garbage256_composite002b.mdl'.
[23:03:05	]Michael Brians has used a context menu option with the name: persist
[23:03:05	]Michael Brians exited observer at their location.
[23:03:09	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:03:11	]Michael Brians entered observer.
[23:03:13	]Michael Brians exited observer at their location.
[23:03:24	]Michael Brians entered observer.
[23:03:56	]Michael Brians has spawned 'models/props_lab/workspace004.mdl'.
[23:04:02	]Michael Brians has spawned 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:07	]Michael Brians has enabled persistence for 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:07	]Michael Brians has used a context menu option with the name: persist
[23:04:09	]Michael Brians has spawned 'models/props_lab/box01a.mdl'.
[23:04:14	]Michael Brians has spawned 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:17	]Michael Brians has enabled persistence for 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:17	]Michael Brians has used a context menu option with the name: persist
[23:04:24	]Michael Brians has disabled persistence for 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:24	]Michael Brians has used a context menu option with the name: persist_end
[23:04:27	]Michael Brians has enabled persistence for 'models/props_junk/garbage_carboard002a.mdl'.
[23:04:27	]Michael Brians has used a context menu option with the name: persist
[23:04:41	]Michael Brians has spawned 'models/props_junk/garbage128_composite001d.mdl'.
[23:04:43	]Michael Brians has spawned 'models/props_junk/garbage128_composite001c.mdl'.
[23:04:50	]Michael Brians has spawned 'models/props_junk/garbage128_composite001d.mdl'.
[23:04:53	]Michael Brians has enabled persistence for 'models/props_junk/garbage128_composite001d.mdl'.
[23:04:53	]Michael Brians has used a context menu option with the name: persist
[23:04:54	]Michael Brians has enabled persistence for 'models/props_junk/garbage128_composite001c.mdl'.
[23:04:54	]Michael Brians has used a context menu option with the name: persist
[23:04:56	]Michael Brians has spawned 'models/props_junk/garbage_takeoutcarton001a.mdl'.
[23:04:57	]Michael Brians has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[23:05:01	]Michael Brians has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[23:05:04	]Michael Brians has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[23:05:04	]Michael Brians has used a context menu option with the name: persist
[23:05:11	]Michael Brians has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[23:05:11	]Michael Brians has used a context menu option with the name: persist
[23:05:14	]Michael Brians has spawned 'models/props_junk/MetalBucket02a.mdl'.
[23:05:25	]Michael Brians has enabled persistence for 'models/props_junk/metalbucket02a.mdl'.
[23:05:25	]Michael Brians has used a context menu option with the name: persist
[23:05:25	]Michael Brians exited observer at their location.
[23:05:26	]Michael Brians entered observer.
[23:05:31	]Michael Brians has spawned 'models/props_junk/garbage128_composite001a.mdl'.
[23:05:39	]Michael Brians has enabled persistence for 'models/props_junk/garbage128_composite001a.mdl'.
[23:05:39	]Michael Brians has used a context menu option with the name: persist
[23:05:40	]Michael Brians exited observer at their location.
[23:05:52	]Michael Brians entered observer.
[23:06:12	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:06:31	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:06:39	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:06:46	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:06:53	]Michael Brians has spawned 'models/props_c17/fence01a.mdl'.
[23:06:58	]Michael Brians exited observer at their location.
[23:07:22	]Michael Brians entered observer.
[23:07:30	]Michael Brians exited observer at their location.
[23:07:35	]Michael Brians entered observer.
[23:07:36	]Michael Brians exited observer at their location.
[23:07:37	]Michael Brians entered observer.
[23:07:45	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:08:00	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:08:15	]Michael Brians has spawned 'models/props_wasteland/interior_fence001g.mdl'.
[23:08:41	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:08:49	]Michael Brians has spawned 'models/props_c17/fence01a.mdl'.
[23:08:59	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:09:27	]Michael Brians exited observer at their location.
[23:09:29	]Michael Brians entered observer.
[23:09:30	]Michael Brians has spawned 'models/props_c17/fence01a.mdl'.
[23:09:34	]Michael Brians exited observer at their location.
[23:09:35	]Michael Brians has enabled persistence for 'models/props_c17/fence01a.mdl'.
[23:09:35	]Michael Brians has used a context menu option with the name: persist
[23:09:36	]Michael Brians entered observer.
[23:09:41	]Michael Brians has spawned 'models/props_c17/fence03a.mdl'.
[23:09:49	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:10:10	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:10:10	]Michael Brians has used a context menu option with the name: persist
[23:10:11	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:10:11	]Michael Brians has used a context menu option with the name: persist
[23:10:14	]Michael Brians has enabled persistence for 'models/props_c17/fence01a.mdl'.
[23:10:14	]Michael Brians has used a context menu option with the name: persist
[23:10:19	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:10:26	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:10:26	]Michael Brians has used a context menu option with the name: persist
[23:10:50	]Michael Brians has used a context menu option with the name: remove
[23:10:53	]Michael Brians has spawned 'models/props_c17/fence01a.mdl'.
[23:11:00	]Michael Brians has spawned 'models/props_c17/fence03a.mdl'.
[23:11:07	]Michael Brians has spawned 'models/props_wasteland/interior_fence002d.mdl'.
[23:11:14	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:11:14	]Michael Brians has used a context menu option with the name: persist
[23:11:57	]Michael Brians has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[23:12:01	]Michael Brians has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[23:12:01	]Michael Brians has used a context menu option with the name: ixusableentitycreate
[23:12:03	]Michael Brians has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[23:12:06	]Michael Brians has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[23:12:06	]Michael Brians has used a context menu option with the name: ixusableentitycreate
[23:12:10	]Michael Brians has spawned 'models/props_junk/wood_crate002a.mdl'.
[23:12:11	]Michael Brians has spawned 'models/props_junk/wood_crate002a.mdl'.
[23:12:16	]Michael Brians has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[23:12:16	]Michael Brians has used a context menu option with the name: persist
[23:12:17	]Michael Brians has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[23:12:17	]Michael Brians has used a context menu option with the name: persist
[23:12:20	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:12:20	]Michael Brians has used a context menu option with the name: persist
[23:12:20	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:12:20	]Michael Brians has used a context menu option with the name: persist
[23:12:20	]Merlinsclaw has gone afk.
[23:12:21	]Michael Brians has enabled persistence for 'models/props_wasteland/interior_fence002d.mdl'.
[23:12:21	]Michael Brians has used a context menu option with the name: persist
[23:12:31	]Michael Brians has spawned 'models/props_junk/wood_pallet001a.mdl'.
[23:12:38	]Michael Brians has enabled persistence for 'models/props_junk/wood_pallet001a.mdl'.
[23:12:38	]Michael Brians has used a context menu option with the name: persist
[23:12:41	]Michael Brians has spawned 'models/props_trainstation/traincar_rack001.mdl'.
[23:12:45	]Michael Brians has spawned 'models/props_trainstation/trainstation_arch001.mdl'.
[23:12:58	]Michael Brians has spawned 'models/props_c17/Lockers001a.mdl'.
[23:13:01	]Michael Brians has spawned 'models/props_c17/Lockers001a.mdl'.
[23:13:05	]Michael Brians has enabled persistence for 'models/props_c17/lockers001a.mdl'.
[23:13:05	]Michael Brians has used a context menu option with the name: persist
[23:13:12	]Michael Brians exited observer at their location.
[23:13:14	]Michael Brians entered observer.
[23:13:19	]Michael Brians has spawned 'models/props_junk/PushCart01a.mdl'.
[23:13:22	]Michael Brians exited observer at their location.
[23:13:29	]Michael Brians has enabled persistence for 'models/props_junk/pushcart01a.mdl'.
[23:13:29	]Michael Brians has used a context menu option with the name: persist
[23:13:29	]Michael Brians entered observer.
[23:13:31	]Michael Brians has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[23:13:34	]Michael Brians has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[23:13:50	]Michael Brians has spawned 'models/props_junk/wood_crate002a.mdl'.
[23:13:53	]Michael Brians has spawned 'models/props_junk/wood_crate002a.mdl'.
[23:13:58	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:14:10	]Michael Brians has spawned 'models/props_junk/wood_crate002a.mdl'.
[23:14:12	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:14:49	]Michael Brians exited observer at their location.
[23:14:53	]Michael Brians has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[23:14:53	]Michael Brians has used a context menu option with the name: persist
[23:14:53	]Michael Brians has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[23:14:53	]Michael Brians has used a context menu option with the name: persist
[23:14:54	]Michael Brians has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[23:14:54	]Michael Brians has used a context menu option with the name: persist
[23:14:54	]Michael Brians entered observer.
[23:14:58	]Michael Brians has spawned 'models/props_wasteland/kitchen_counter001b.mdl'.
[23:15:07	]Michael Brians has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[23:15:17	]Michael Brians has spawned 'models/props_c17/FurnitureDresser001a.mdl'.
[23:15:35	]Michael Brians has spawned 'models/props/stair_pref1.mdl'.
[23:15:38	]Michael Brians exited observer at their location.
[23:15:40	]Michael Brians entered observer.
[23:15:43	]Michael Brians has spawned 'models/props/foundation01.mdl'.
[23:16:27	]Michael Brians has spawned 'models/nt/props_fence/chainlink_fence_3ft_64.mdl'.
[23:16:29	]Michael Brians has spawned 'models/nt/props_fence/chainlink_fence_3ft_32.mdl'.
[23:16:30	]Michael Brians has spawned 'models/nt/props_fence/chainlink_fence_3ft_128.mdl'.
[23:16:33	]Michael Brians has spawned 'models/nt/props_fence/chainlink_fence_3ft_256.mdl'.
[23:16:39	]Michael Brians has spawned 'models/nt/props_office/handrail_interior_64.mdl'.
[23:16:40	]Michael Brians has spawned 'models/nt/props_office/handrail_interior_512.mdl'.
[23:16:42	]Michael Brians has spawned 'models/nt/props_office/handrail_interior_256.mdl'.
[23:16:45	]Michael Brians has spawned 'models/nt/props_tech/acunit_sg.mdl'.
[23:16:46	]Michael Brians has spawned 'models/nt/props_tech/aircon_base.mdl'.
[23:16:49	]Michael Brians has spawned 'models/nt/props_warehouse/handrail_walkway_turn.mdl'.
[23:17:01	]Michael Brians has spawned 'models/nt/props_tech/wireset5.mdl'.
[23:17:07	]Michael Brians has spawned 'models/nt/props_building/awning_tarp.mdl'.
[23:17:25	]Michael Brians has spawned 'models/nt/props_street/treecrutch.mdl'.
[23:17:42	]Michael Brians has spawned 'models/props_canal/bridge_pillar02.mdl'.
[23:17:45	]Michael Brians has spawned 'models/props_canal/canal_bars003.mdl'.
[23:18:09	]Michael Brians has spawned 'models/props_docks/dock03_pole01a_256.mdl'.
[23:18:13	]Michael Brians has spawned 'models/props_docks/dock01_pole01a_128.mdl'.
[23:18:14	]Michael Brians has spawned 'models/props_docks/dock01_pole01a_256.mdl'.
[23:18:24	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:18:37	]Michael Brians has enabled persistence for 'models/props_docks/dock01_pole01a_256.mdl'.
[23:18:37	]Michael Brians has used a context menu option with the name: persist
[23:18:39	]Michael Brians has spawned 'models/props_docks/dock03_pole01a.mdl'.
[23:18:40	]Merlinsclaw is no longer afk. Total time spent AFK: 675
[23:18:43	]Michael Brians has spawned 'models/props_docks/dock02_pole02a.mdl'.
[23:18:46	]Michael Brians has spawned 'models/props_docks/dockpole01a.mdl'.
[23:18:50	]Michael Brians has spawned 'models/props_docks/dockpole02a.mdl'.
[23:18:56	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:19:35	]Michael Brians has enabled persistence for 'models/props_docks/dockpole02a.mdl'.
[23:19:35	]Michael Brians has used a context menu option with the name: persist
[23:19:38	]Michael Brians has spawned 'models/props_docks/dock02_pole02a.mdl'.
[23:19:42	]Michael Brians has spawned 'models/props_docks/channelmarker02b_chunk01d.mdl'.
[23:19:43	]Michael Brians has spawned 'models/props_docks/channelmarker_gib01.mdl'.
[23:19:45	]Michael Brians has spawned 'models/props_docks/dock01_pole01a_128.mdl'.
[23:19:46	]Michael Brians has spawned 'models/props_docks/dock01_pole01a_256.mdl'.
[23:19:49	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:19:53	]Merlinsclaw exited observer at their location.
[23:19:54	]Merlinsclaw entered observer.
[23:20:08	]Michael Brians has enabled persistence for 'models/props_docks/dock01_pole01a_256.mdl'.
[23:20:08	]Michael Brians has used a context menu option with the name: persist
[23:20:19	]Michael Brians has spawned 'models/props_docks/canal_dock03a.mdl'.
[23:20:21	]Michael Brians has spawned 'models/props_docks/canal_dock01a.mdl'.
[23:20:25	][OOC] Merlinsclaw: yeah this is actually kinda nice. I'll probably edit it a bit but yeah
[23:20:25	]Michael Brians has spawned 'models/props_docks/canal_dock01a.mdl'.
[23:20:26	][OOC] Merlinsclaw: nice af
[23:20:28	]Michael Brians has spawned 'models/props_docks/canal_dock03a.mdl'.
[23:20:30	]Michael Brians has spawned 'models/props_docks/canal_dock02a.mdl'.
[23:20:50	]Michael Brians exited observer at their location.
[23:20:54	]Michael Brians used command '/ActSit 4'.
[23:20:56	]Michael Brians used command '/ExitAct'.
[23:21:19	]Michael Brians entered observer.
[23:21:24	]Michael Brians exited observer at their location.
[23:21:37	]Michael Brians entered observer.
[23:22:30	]Michael Brians has spawned 'models/props_debris/walldestroyed09g.mdl'.
[23:22:37	]Michael Brians exited observer at their location.
[23:22:59	]Michael Brians entered observer.
[23:23:23	]Michael Brians has spawned 'models/props_combine/combine_light002a.mdl'.
[23:23:25	]Michael Brians has spawned 'models/props_combine/combine_light001b.mdl'.
[23:23:34	]Michael Brians has spawned 'models/props_combine/combine_light002a.mdl'.
[23:23:38	]Michael Brians has spawned a usable entity class 'ix_lamp' with model 'models/props_combine/combine_light002a.mdl'.
[23:23:38	]Michael Brians has used a context menu option with the name: ixusableentitycreate
[23:23:40	]Michael Brians exited observer at their location.
[23:23:41	]Michael Brians entered observer.
[23:23:41	]Michael Brians exited observer at their location.
[23:23:45	]Michael Brians entered observer.
[23:23:48	]Michael Brians has used a context menu option with the name: remove
[23:23:55	]Michael Brians has fired a toolgun with the name: duplicator
[23:23:55	]Michael Brians has spawned 'models/props_docks/dock01_pole01a_256.mdl'.
[23:23:58	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:24:02	][OOC] Merlinsclaw: doing alex weaver and hoxworth now riddle me this
[23:24:10	][OOC] Merlinsclaw: do we accept zeropants, darth vader, or furious
[23:24:25	]Michael Brians has enabled persistence for 'models/props_docks/dock01_pole01a_256.mdl'.
[23:24:25	]Michael Brians has used a context menu option with the name: persist
[23:24:26	]Michael Brians exited observer at their location.
[23:24:31	]Michael Brians entered observer.
[23:24:46	]Merlinsclaw exited observer at their location.
[23:24:47	]Merlinsclaw entered observer.
[23:24:51	]Merlinsclaw exited observer at their location.
[23:24:52	]Merlinsclaw entered observer.
[23:24:52	]Merlinsclaw exited observer at their location.
[23:24:53	]Merlinsclaw entered observer.
[23:24:54	]Merlinsclaw exited observer at their location.
[23:24:57	]Merlinsclaw entered observer.
[23:24:57	]Merlinsclaw exited observer at their location.
[23:24:59	]Merlinsclaw entered observer.
[23:24:59	]Merlinsclaw exited observer at their location.
[23:25:02	]Merlinsclaw entered observer.
[23:25:03	]Merlinsclaw exited observer at their location.
[23:25:04	]Merlinsclaw entered observer.
[23:25:22	][OOC] Merlinsclaw: is fritz retarded
[23:25:35	][OOC] Merlinsclaw: removed. they'll never know...
[23:25:36	]Merlinsclaw exited observer at their location.
[23:25:37	]Merlinsclaw entered observer.
[23:25:37	]Merlinsclaw exited observer at their location.
[23:25:38	]Merlinsclaw entered observer.
[23:25:38	]Merlinsclaw exited observer at their location.
[23:25:41	]Merlinsclaw entered observer.
[23:25:41	]Merlinsclaw exited observer at their location.
[23:25:42	]Merlinsclaw entered observer.
[23:25:44	]Merlinsclaw exited observer at their location.
[23:25:45	]Merlinsclaw entered observer.
[23:25:46	]Merlinsclaw exited observer at their location.
[23:25:47	]Merlinsclaw entered observer.
[23:25:55	][OOC] Merlinsclaw: seemed goofy but had alot of sc so it's w/e
[23:25:57	][OOC] Merlinsclaw: ANYWAYS
[23:25:57	]Merlinsclaw exited observer at their location.
[23:25:58	]Merlinsclaw entered observer.
[23:26:00	]Merlinsclaw exited observer at their location.
[23:26:01	]Merlinsclaw entered observer.
[23:26:08	][OOC] Michael Brians: Just add him I suppose
[23:26:26	][OOC] Merlinsclaw: ok so do we accept
[23:26:32	][OOC] Merlinsclaw: furious, zeropants, or darth vader
[23:26:33	]Merlinsclaw exited observer at their location.
[23:26:34	]Merlinsclaw entered observer.
[23:26:37	]Merlinsclaw exited observer at their location.
[23:26:38	]Merlinsclaw entered observer.
[23:26:42	]Merlinsclaw exited observer at their location.
[23:26:43	]Merlinsclaw entered observer.
[23:26:56	]Merlinsclaw exited observer at their location.
[23:26:56	]Merlinsclaw entered observer.
[23:27:05	][OOC] Merlinsclaw: think primarily about conflict in ur decision
[23:27:08	]Merlinsclaw exited observer at their location.
[23:27:09	]Merlinsclaw entered observer.
[23:27:21	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:21	]Merlinsclaw has enabled persistence for 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:27:23	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:23	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:23	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:23	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:24	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:24	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:25	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:25	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:26	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:26	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:27	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:27	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:28	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:28	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:29	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:29	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:29	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:29	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:31	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:31	]Merlinsclaw has enabled persistence for 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:27:32	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:27:32	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:34	]Merlinsclaw exited observer at their location.
[23:27:35	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:27:36	]Merlinsclaw entered observer.
[23:27:44	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:27:44	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:28:18	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:28:18	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:28:20	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:28:20	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:28:23	]Merlinsclaw exited observer at their location.
[23:28:27	][OOC] Merlinsclaw: we can change them around
[23:28:29	]Merlinsclaw entered observer.
[23:28:39	][OOC] Merlinsclaw: like the overseers can go to
[23:28:42	][OOC] Merlinsclaw: different camps
[23:28:46	][OOC] Merlinsclaw: we can assign them to another one
[23:28:48	]Merlinsclaw exited observer at their location.
[23:28:51	]Michael Brians exited observer at their location.
[23:28:53	]Michael Brians entered observer.
[23:28:59	][OOC] Merlinsclaw: troll them. they apply for a cushy camp and we give them shit or smthing
[23:29:08	]Merlinsclaw entered observer.
[23:29:09	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_bend256d_001a.mdl'.
[23:29:20	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:29:37	][OOC] Merlinsclaw: tbh probably gonna delete the one near comms and then make this one over here sunken below the ice.
[23:29:43	]Merlinsclaw exited observer at their location.
[23:29:55	]Merlinsclaw entered observer.
[23:30:11	]Michael Brians exited observer at their location.
[23:30:16	]Merlinsclaw has fired a toolgun with the name: remover
[23:30:18	]Michael Brians entered observer.
[23:30:19	][OOC] Merlinsclaw: what
[23:30:22	]Michael Brians exited observer at their location.
[23:30:29	][OOC] Merlinsclaw: gonna fix it in a sec
[23:30:30	]Michael Brians entered observer.
[23:30:30	]Merlinsclaw exited observer at their location.
[23:30:33	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:30:33	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:30:33	]Merlinsclaw entered observer.
[23:30:34	]Merlinsclaw exited observer at their location.
[23:30:39	]Merlinsclaw entered observer.
[23:30:44	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:30:44	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:30:53	][OOC] Merlinsclaw: lmao
[23:31:00	]Michael Brians exited observer at their location.
[23:31:04	]Michael Brians entered observer.
[23:31:05	]Michael Brians exited observer at their location.
[23:31:14	]Merlinsclaw exited observer at their location.
[23:31:15	]Michael Brians entered observer.
[23:31:17	]Michael Brians exited observer at their location.
[23:31:18	]Merlinsclaw entered observer.
[23:31:23	]Merlinsclaw exited observer at their location.
[23:31:24	]Merlinsclaw entered observer.
[23:31:35	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_bend256u_001a.mdl'.
[23:31:36	]Michael Brians entered observer.
[23:31:40	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:31:48	][OOC] Merlinsclaw: he said he 'served himself' u know what I mean?
[23:31:56	][OOC] Merlinsclaw: suspectible to trollage by worker
[23:31:59	]Merlinsclaw exited observer at their location.
[23:32:17	]Merlinsclaw entered observer.
[23:32:21	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:21	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_bend256u_001a.mdl'.
[23:32:22	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:22	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:23	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:23	]Merlinsclaw has disabled persistence for 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:32:24	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:24	]Merlinsclaw has enabled persistence for 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:32:26	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:26	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:27	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:27	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:28	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:28	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_bend256d_001a.mdl'.
[23:32:30	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:30	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:30	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:30	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:31	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:31	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:32	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:32:32	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:32:46	]Merlinsclaw exited observer at their location.
[23:32:46	]Merlinsclaw entered observer.
[23:32:55	]Merlinsclaw exited observer at their location.
[23:32:55	]Merlinsclaw entered observer.
