[02:08:59	]Nesh has connected.
[21:14:47	]S10/OWS.GHOST-68 has critically hit This Stew in the right leg dealing 4 damage (CritChance was 1.01).
[21:14:47	]This Stew has taken 3 damage from S10/OWS.GHOST-68.
[21:14:49	]S10/OWS.GHOST-68 has critically hit This Stew in the stomach dealing 14 damage (CritChance was 1.01).
[21:14:49	]This Stew has taken 14 damage from S10/OWS.GHOST-68.
[21:14:49	]S10/OWS.GHOST-68 has critically hit This Stew in the right arm dealing 4 damage (CritChance was 1.01).
[21:14:49	]This Stew has taken 3 damage from S10/OWS.GHOST-68.
[21:14:49	]S10/OWS.GHOST-68 has critically hit This Stew in the stomach dealing 14 damage (CritChance was 1.01).
[21:14:49	]This Stew has taken 14 damage from S10/OWS.GHOST-68.
[21:14:49	]S10/OWS.GHOST-68 has critically hit This Stew in the chest dealing 14 damage (CritChance was 1.01).
[21:14:49	]This Stew has taken 14 damage from S10/OWS.GHOST-68.
[21:14:49	]S10/OWS.GHOST-68 has critically hit This Stew in the chest dealing 14 damage (CritChance was 1.01).
[21:14:49	]This Stew has taken 14 damage from S10/OWS.GHOST-68.
[21:14:51	]S10/OWS.GHOST-68 has gained level 47 in the Guns skill.
[21:14:51	]S10/OWS.GHOST-68 has critically hit This Stew in the head dealing 15 damage (CritChance was 1.01).
[21:14:51	]This Stew has taken 15 damage from S10/OWS.GHOST-68.
[21:14:51	]S10/OWS.GHOST-68 has critically hit This Stew in the chest dealing 14 damage (CritChance was 1.01).
[21:14:51	]This Stew has gained a '30rnd AK-magazine' #1657962.
[21:14:51	]This Stew was knocked unconscious and is bleeding out.
[21:14:55	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658074.
[21:14:55	]S10/OWS.GHOST-68 has lost a '60rnd OTAR-magazine' #1658073.
[21:14:55	]S10/EOW.LEADER-00 entered observer.
[21:14:58	]S10/EOW.LEADER-00 exited observer at their location.
[21:14:59	]S10/EOW.LEADER-00 used command '/ToggleRaise'.
[21:15:01	]S10/EOW.LEADER-00 entered observer.
[21:15:08	]S10/OWS.GHOST-68 ran SAM command 'armor' with arguments: 'ghost' '250'
[21:15:11	]S10/EOW.LEADER-00 exited observer at their location.
[21:15:12	]S10/EOW.LEADER-00 used command '/Punch'.
[21:15:13	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/EOW.LEADER-00
[21:15:13	]S10/EOW.LEADER-00 entered observer.
[21:15:13	]S10/OWS.GHOST-68 ran 'combine' on item '60rnd OTAR-magazine' (#1658074)
[21:15:14	]This Stew was just killed due to: accepting their death
[21:15:14	]S10/OWS.GHOST-68 ran 'combine' on item '60rnd OTAR-magazine' (#1658074)
[21:15:16	]S10/OWS.GHOST-68 ran 'combine' on item '60rnd OTAR-magazine' (#1658076)
[21:15:17	]Jenifer Maesroe ran SAM command 'slap' with arguments: 's10'
[21:15:17	]S10/OWS.GHOST-68 ran 'combine' on item '60rnd OTAR-magazine' (#1658075)
[21:15:18	]S10/OWS.GHOST-68 ran 'combine' on item '60rnd OTAR-magazine' (#1658075)
[21:15:20	]shop owner has spawned 'models/willardnetworks/citizens/female_02.mdl'.
[21:15:21	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657964)
[21:15:22	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657964)
[21:15:23	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'jeni'
[21:15:23	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657962)
[21:15:25	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657963)
[21:15:30	]S10/EOW.LEADER-00 used command '/ToggleRaise'.
[21:15:32	]This Stew entered observer.
[21:15:33	]S10/OWS.GHOST-68 entered observer.
[21:15:44	]S10/OWS.GHOST-68 exited observer at their location.
[21:15:44	]S10/EOW.LEADER-00 exited observer at their location.
[21:15:44	]S10/EOW.LEADER-00 used command '/Punch'.
[21:15:45	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:45	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/EOW.LEADER-00
[21:15:45	]S10/EOW.LEADER-00 entered observer.
[21:15:45	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:15:46	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:47	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:47	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:48	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:49	]S10/EOW.LEADER-00 exited observer at their location.
[21:15:50	][OOC] Jenifer Maesroe: FECK OFF lmao
[21:15:54	]This Stew used the 'John Doe' vendor.
[21:15:54	]S10/EOW.LEADER-00 used command '/Punch'.
[21:15:56	]S10/OWS.GHOST-68 used command '/Punch'.
[21:15:57	]This Stew has gained 0 chips.
[21:15:57	]This Stew has gained a 'Assault Rifle Bullets' #1658090.
[21:15:57	]This Stew has gained 0 chips.
[21:15:57	]This Stew has gained a 'Assault Rifle Bullets' #1658091.
[21:15:58	]This Stew has gained 0 chips.
[21:15:58	]This Stew has gained a 'Assault Rifle Bullets' #1658092.
[21:15:58	]This Stew has gained 0 chips.
[21:15:58	]This Stew has gained a 'Assault Rifle Bullets' #1658093.
[21:15:58	]This Stew has gained 0 chips.
[21:15:58	]This Stew has gained a 'Assault Rifle Bullets' #1658094.
[21:15:59	]This Stew has gained 0 chips.
[21:15:59	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'jeni'
[21:15:59	]This Stew has gained a 'Assault Rifle Bullets' #1658095.
[21:15:59	]This Stew has gained 0 chips.
[21:15:59	]This Stew has gained a 'Assault Rifle Bullets' #1658096.
[21:15:59	]S10/OWS.GHOST-68 used command '/Punch'.
[21:16:00	]S10/EOW.LEADER-00 used command '/Punch'.
[21:16:00	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:16:01	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/EOW.LEADER-00
[21:16:02	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657963)
[21:16:02	]S10/OWS.GHOST-68 used command '/Punch'.
[21:16:03	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657961)
[21:16:04	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657961)
[21:16:04	]Jenifer Maesroe ran SAM command 'slay' with arguments: 's10'
[21:16:09	]This Stew ran 'Equip' on item 'AKM' (#1657960)
[21:16:09	][OOC] S10/EOW.LEADER-00: ABUSE
[21:16:09	]This Stew used command '/ToggleRaise'.
[21:16:10	]S10/EOW.LEADER-00 entered observer.
[21:16:10	]This Stew has lost a '30rnd AK-magazine' #1657964.
[21:16:11	]This Stew exited observer at their location.
[21:16:12	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'jeni'
[21:16:12	]shop owner has spawned 'models/willardnetworks/clothingitems/shoes_heels.mdl'.
[21:16:12	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:16:13	]Jenifer Maesroe entered observer.
[21:16:16	]This Stew has gained a '30rnd AK-magazine' #1657964.
[21:16:16	]This Stew has lost a '30rnd AK-magazine' #1657963.
[21:16:20	]Jenifer Maesroe exited observer at their location.
[21:16:21	]Jenifer Maesroe entered observer.
[21:16:23	]S10/OWS.GHOST-68 ran 'Equip' on item 'OSITR' (#1658072)
[21:16:25	]This Stew has gained a '30rnd AK-magazine' #1657963.
[21:16:25	]This Stew has lost a '30rnd AK-magazine' #1657962.
[21:16:26	]S10/EOW.LEADER-00 exited observer at their location.
[21:16:26	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657964)
[21:16:27	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657964)
[21:16:28	]S10/OWS.GHOST-68 used the 'John Doe' vendor.
[21:16:31	]S10/OWS.GHOST-68 has gained 0 chips.
[21:16:31	]S10/OWS.GHOST-68 has gained a 'Assault Rifle Bullets' #1658097.
[21:16:32	]S10/OWS.GHOST-68 has gained 0 chips.
[21:16:32	][IC] S10/EOW.LEADER-00: <:: Why is is transparent tho. ::>
[21:16:32	]S10/OWS.GHOST-68 has gained a 'Assault Rifle Bullets' #1658098.
[21:16:32	]S10/OWS.GHOST-68 has gained 0 chips.
[21:16:32	]S10/OWS.GHOST-68 has gained a 'Assault Rifle Bullets' #1658099.
[21:16:32	]This Stew has gained a '30rnd AK-magazine' #1657962.
[21:16:32	]This Stew has lost a '30rnd AK-magazine' #1657964.
[21:16:33	]S10/OWS.GHOST-68 has gained 0 chips.
[21:16:33	]S10/OWS.GHOST-68 has gained a 'Assault Rifle Bullets' #1658100.
[21:16:33	]S10/OWS.GHOST-68 has gained 0 chips.
[21:16:33	]S10/OWS.GHOST-68 has gained a 'Assault Rifle Bullets' #1658101.
[21:16:35	]This Stew ran 'combine' on item '30rnd AK-magazine' (#1657963)
[21:16:35	]S10/EOW.LEADER-00 used command '/Punch'.
[21:16:35	]This Stew was just knocked out due to: hit by punch command used by S10/EOW.LEADER-00
[21:16:36	]This Stew has gained a '30rnd AK-magazine' #1657964.
[21:16:38	]S10/OWS.GHOST-68 ran 'combine' on item 'Assault Rifle Bullets' (#1658084)
[21:16:39	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_heels.mdl'.
[21:16:40	]S10/OWS.GHOST-68 ran 'combine' on item 'Assault Rifle Bullets' (#1658084)
[21:16:43	]This Stew used command '/CharGetUp'.
[21:16:46	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658073.
[21:16:46	]S10/OWS.GHOST-68 has lost a '60rnd OTAR-magazine' #1658076.
[21:16:52	]S10/EOW.LEADER-00 entered observer.
[21:16:54	]S10/EOW.LEADER-00 exited observer at their location.
[21:16:56	]S10/EOW.LEADER-00 entered observer.
[21:17:02	]S10/EOW.LEADER-00 exited observer at their location.
[21:17:04	]S10/EOW.LEADER-00 entered observer.
[21:17:07	]S10/EOW.LEADER-00 exited observer at their location.
[21:17:10	]S10/EOW.LEADER-00 entered observer.
[21:17:12	]S10/EOW.LEADER-00 exited observer at their location.
[21:17:15	]S10/OWS.GHOST-68 entered observer.
[21:17:21	]Jenifer Maesroe ran SAM command 'hp' with arguments: 'jeni'
[21:17:24	]Jenifer Maesroe is fully healed.
[21:17:39	]S10/OWS.GHOST-68 used command '/Punch'.
[21:17:40	]This Stew used command '/ToggleRaise'.
[21:17:40	]S10/OWS.GHOST-68 used command '/Punch'.
[21:17:41	]This Stew has lost a '30rnd AK-magazine' #1657961.
[21:17:41	]S10/OWS.GHOST-68 used command '/Punch'.
[21:17:47	]This Stew ran 'EquipUn' on item 'AKM' (#1657960)
[21:17:47	]This Stew has gained a '30rnd AK-magazine' #1657961.
[21:17:47	]This Stew ran 'drop' on item 'AKM' (#1657960)
[21:17:47	]This Stew has lost a 'AKM' #1657960.
[21:17:49	]S10/OWS.GHOST-68 used command '/Punch'.
[21:17:49	]This Stew ran 'drop' on item '30rnd AK-magazine' (#1657963)
[21:17:49	]This Stew has lost a '30rnd AK-magazine' #1657963.
[21:17:50	]This Stew was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:17:53	]S10/OWS.GHOST-68 entered observer.
[21:17:54	]S10/OWS.GHOST-68 exited observer at their location.
[21:17:55	]S10/OWS.GHOST-68 entered observer.
[21:17:55	]S10/OWS.GHOST-68 exited observer at their location.
[21:17:58	]This Stew used command '/CharGetUp'.
[21:17:59	]This Stew used command '/CharGetUp'.
[21:18:00	]S10/EOW.LEADER-00 entered observer.
[21:18:00	]This Stew used command '/CharGetUp'.
[21:18:01	]S10/EOW.LEADER-00 exited observer at their location.
[21:18:01	]S10/OWS.GHOST-68 entered observer.
[21:18:01	]This Stew used command '/CharGetUp'.
[21:18:02	]This Stew used command '/CharGetUp'.
[21:18:10	]Jenifer Maesroe exited observer at their location.
[21:18:11	]S10/OWS.GHOST-68 used command '/Punch'.
[21:18:12	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:18:14	]S10/OWS.GHOST-68 entered observer.
[21:18:15	]Jenifer Maesroe ran SAM command 'slay' with arguments: 's10'
[21:18:19	]S10/EOW.LEADER-00 entered observer.
[21:18:20	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'jeni'
[21:18:20	]Jenifer Maesroe entered observer.
[21:18:21	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:18:22	]S10/EOW.LEADER-00 exited observer at their location.
[21:18:28	]This Stew used command '/CharGetUp'.
[21:18:28	]Hiros | Error 410 loaded the character 'Hiros'
[21:18:33	]Hiros is fully healed.
[21:18:34	]S10/OWS.GHOST-68 ran SAM command 'goto' with arguments: 'jen'
[21:18:36	]Hiros entered observer.
[21:18:40	]shop owner used command '/clothingcreator'.
[21:18:47	]Jenifer Maesroe exited observer at their location.
[21:18:48	]Hiros used command '/PlaySong https://www.youtube.com/watch?v=fZjrkbkeWzo&ab_channel=NancySinatra-Topic'.
[21:18:50	]Hiros exited observer at their location.
[21:18:52	]This Stew entered observer.
[21:18:57	]This Stew ran 'drop' on item '30rnd AK-magazine' (#1657961)
[21:18:57	]This Stew has lost a '30rnd AK-magazine' #1657961.
[21:18:58	]This Stew ran 'drop' on item '30rnd AK-magazine' (#1657962)
[21:18:58	]This Stew has lost a '30rnd AK-magazine' #1657962.
[21:18:58	]This Stew ran 'unload' on item '30rnd AK-magazine' (#1657964)
[21:18:58	]This Stew has gained a 'Assault Rifle Bullets' #1658102.
[21:18:58	]S10/OWS.GHOST-68 ran 'Equip' on item 'OSITR' (#1658072)
[21:18:59	]This Stew ran 'drop' on item 'Assault Rifle Bullets' (#1658095)
[21:18:59	]This Stew has lost a 'Assault Rifle Bullets' #1658095.
[21:19:00	]S10/OWS.GHOST-68 used command '/ToggleRaise'.
[21:19:00	]This Stew ran 'drop' on item '30rnd AK-magazine' (#1657964)
[21:19:00	]This Stew has lost a '30rnd AK-magazine' #1657964.
[21:19:01	]This Stew ran 'drop' on item 'Assault Rifle Bullets' (#1658102)
[21:19:01	]This Stew has lost a 'Assault Rifle Bullets' #1658102.
[21:19:01	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658076.
[21:19:01	]S10/OWS.GHOST-68 has lost a '60rnd OTAR-magazine' #1658075.
[21:19:02	]This Stew ran 'drop' on item 'Assault Rifle Bullets' (#1658094)
[21:19:02	]This Stew has lost a 'Assault Rifle Bullets' #1658094.
[21:19:03	]This Stew ran 'drop' on item 'Assault Rifle Bullets' (#1658093)
[21:19:03	]This Stew has lost a 'Assault Rifle Bullets' #1658093.
[21:19:03	]Jenifer Maesroe ran SAM command 'hp' with arguments: 'jeni'
[21:19:04	]Jenifer Maesroe is fully healed.
[21:19:04	]This Stew ran 'drop' on item 'Assault Rifle Bullets' (#1658092)
[21:19:04	]This Stew has lost a 'Assault Rifle Bullets' #1658092.
[21:19:12	][IC] Hiros: THESE SHOES ARE MADE FOR WALKING.
[21:19:15	]S10/OWS.GHOST-68 used command '/Punch'.
[21:19:16	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:19:17	]This Stew has used a context menu option with the name: remove
[21:19:18	]This Stew has used a context menu option with the name: rb655_dissolve
[21:19:18	][IC] S10/OWS.GHOST-68: <:: Oops. ::>
[21:19:19	]This Stew has used a context menu option with the name: rb655_dissolve
[21:19:20	]This Stew has used a context menu option with the name: rb655_dissolve
[21:19:20	]env_entity_dissolver destroyed a '30rnd AK-magazine' #1657963.
[21:19:21	]Jenifer Maesroe ran SAM command 'slay' with arguments: 's10'
[21:19:21	][IC] Hiros: HAHA.
[21:19:21	]env_entity_dissolver destroyed a 'Assault Rifle Bullets' #1658092.
[21:19:22	]This Stew has used a context menu option with the name: rb655_dissolve
[21:19:22	]env_entity_dissolver destroyed a 'Assault Rifle Bullets' #1658102.
[21:19:23	]This Stew has used a context menu option with the name: remove
[21:19:24	]env_entity_dissolver destroyed a 'Assault Rifle Bullets' #1658095.
[21:19:24	]This Stew has used a context menu option with the name: remove
[21:19:24	]This Stew has used a context menu option with the name: rb655_dissolve
[21:19:26	]This Stew has used a context menu option with the name: remove
[21:19:26	]env_entity_dissolver destroyed a 'Assault Rifle Bullets' #1658094.
[21:19:27	]This Stew has used a context menu option with the name: remove
[21:19:27	]Jenifer Maesroe ran SAM command 'slay' with arguments: 'hiros'
[21:19:28	]This Stew exited observer at their location.
[21:19:29	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:19:29	]This Stew ran 'take' on item 'M1014' (#1657539)
[21:19:30	]This Stew has gained a 'M1014' #1657539.
[21:19:31	][OOC] Hiros: WHY ME
[21:19:31	]Hiros entered observer.
[21:19:32	]This Stew ran 'Equip' on item 'M1014' (#1657539)
[21:19:33	]This Stew used command '/ToggleRaise'.
[21:19:33	][OOC] Hiros: WHY ME
[21:19:36	]Hiros exited observer at their location.
[21:19:38	][OOC] Jenifer Maesroe: was it not you?
[21:19:38	][OOC] S10/OWS.GHOST-68: I was going for Hiros XD
[21:19:39	]This Stew entered observer.
[21:19:42	]This Stew used the 'John Doe' vendor.
[21:19:44	]Jenifer Maesroe ran SAM command 'hp' with arguments: 'jeni'
[21:19:45	]This Stew has gained 0 chips.
[21:19:45	]This Stew has gained a 'Buckshot Shotgun Shells' #1658103.
[21:19:45	]This Stew has gained 0 chips.
[21:19:45	]This Stew has gained a 'Buckshot Shotgun Shells' #1658104.
[21:19:46	]This Stew has gained 0 chips.
[21:19:46	]This Stew has gained a 'Buckshot Shotgun Shells' #1658105.
[21:19:47	]This Stew has gained 0 chips.
[21:19:47	]This Stew has gained a 'Buckshot Shotgun Shells' #1658106.
[21:19:48	][OOC] Hiros: NO 
[21:19:48	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'jeni'
[21:19:48	]This Stew has gained 0 chips.
[21:19:48	]This Stew has gained a '6rnd M1014 Rounds' #1658107.
[21:19:49	]This Stew has gained 0 chips.
[21:19:49	]This Stew has gained a '6rnd M1014 Rounds' #1658108.
[21:19:49	]This Stew has gained 0 chips.
[21:19:49	]This Stew has gained a '6rnd M1014 Rounds' #1658109.
[21:19:52	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658107)
[21:19:53	][OOC] Hiros: i'm on staff char lmao
[21:19:53	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658109)
[21:19:54	]Jenifer Maesroe used command '/StopSong'.
[21:19:54	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658108)
[21:19:55	]This Stew used the 'John Doe' vendor.
[21:19:58	]S10/OWS.GHOST-68 ran SAM command 'goto' with arguments: 'jen'
[21:19:58	]This Stew has gained 0 chips.
[21:19:59	]This Stew has gained a '6rnd M1014 Rounds' #1658110.
[21:20:00	]Jenifer Maesroe ran SAM command 'hp' with arguments: 'jeni'
[21:20:00	]This Stew has gained 0 chips.
[21:20:00	]This Stew has gained a 'Buckshot Shotgun Shells' #1658111.
[21:20:04	]Jenifer Maesroe is fully healed.
[21:20:04	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658110)
[21:20:08	]This Stew has lost a '6rnd M1014 Rounds' #1658110.
[21:20:08	]This Stew has gained a '6rnd M1014 Rounds' #1657548.
[21:20:10	]This Stew exited observer at their location.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has critically hit S10/OWS.GHOST-68 in the chest dealing 9 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 9 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:14	]This Stew has hit S10/OWS.GHOST-68 in the chest dealing 6 damage (CritChance was 0.25).
[21:20:14	]S10/OWS.GHOST-68 has taken 6 damage from This Stew.
[21:20:18	]S10/OWS.GHOST-68 is fully healed.
[21:20:19	][IC] S10/OWS.GHOST-68: <:: Back to sleep. ::>
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has critically hit S10/OWS.GHOST-68 in the head dealing 10 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 10 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]This Stew has hit S10/OWS.GHOST-68 in the head dealing 5 damage (CritChance was 0.25).
[21:20:24	]S10/OWS.GHOST-68 has taken 5 damage from This Stew.
[21:20:24	]S10/OWS.GHOST-68 used command '/Punch'.
[21:20:24	]shop owner entered observer.
[21:20:25	]This Stew was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:20:25	]This Stew has gained a '6rnd M1014 Rounds' #1658110.
[21:20:26	]Jenifer Maesroe entered observer.
[21:20:28	]S10/OWS.GHOST-68 is fully healed.
[21:20:31	][IC] S10/OWS.GHOST-68: <:: Back to sleep. ::>
[21:20:40	]S10/OWS.GHOST-68 entered observer.
[21:20:47	]S10/OWS.GHOST-68 ran SAM command 'armor' with arguments: 'ghost' '250'
[21:20:52	]Hiros entered observer.
[21:20:53	]Hiros exited observer at their location.
[21:20:54	]Hiros entered observer.
[21:20:55	]Hiros exited observer at their location.
[21:20:56	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_heels.mdl'.
[21:21:03	]Hiros entered observer.
[21:21:04	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_booties.mdl'.
[21:21:06	]S10/OWS.GHOST-68 ran 'Equip' on item 'OSITR' (#1658072)
[21:21:07	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658075.
[21:21:07	]S10/OWS.GHOST-68 has lost a '60rnd OTAR-magazine' #1658076.
[21:21:09	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_heels.mdl'.
[21:21:13	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_formal.mdl'.
[21:21:14	]S10/OWS.GHOST-68 exited observer at their location.
[21:21:16	]S10/OWS.GHOST-68 used command '/ToggleRaise'.
[21:21:16	]Hiros exited observer at their location.
[21:21:20	]Hiros | Error 410 (STEAM_0:1:54068821) has disconnected.
[21:21:30	]Jenifer Maesroe has spawned 'models/willardnetworks/clothingitems/shoes_boots.mdl'.
[21:21:30	]This Stew used command '/ToggleRaise'.
[21:21:34	]This Stew destroyed a 'Heavy Pulse Rounds' #1657404.
[21:21:34	]This Stew destroyed a 'Heavy Pulse Rounds' #1657407.
[21:21:34	]This Stew destroyed a 'Heavy Pulse Rounds' #1657405.
[21:21:35	][IC] S10/OWS.GHOST-68: <:: Hands up, don't move! ::>
[21:21:35	]This Stew has lost a '6rnd M1014 Rounds' #1658109.
[21:21:41	]This Stew destroyed a '24rnd Heavy-Pulse Magazine' #1657397.
[21:21:42	]This Stew destroyed a '24rnd Heavy-Pulse Magazine' #1657398.
[21:21:42	]This Stew destroyed a '24rnd Heavy-Pulse Magazine' #1657400.
[21:21:43	]This Stew destroyed a 'AKM' #1658044.
[21:21:45	]This Stew destroyed a 'OSPR2A-EXP' #1657395.
[21:21:46	]This Stew destroyed a 'M4A1' #1657604.
[21:21:47	]This Stew destroyed a 'M4A1' #1657599.
[21:21:48	]This Stew has gained a '6rnd M1014 Rounds' #1658109.
[21:21:48	]This Stew has lost a '6rnd M1014 Rounds' #1658108.
[21:21:50	]Jenifer Maesroe exited observer at their location.
[21:21:53	][IC] Jenifer Maesroe: Hi.
[21:21:53	][IC] Jenifer Maesroe: Hi.
[21:21:54	][IC] Jenifer Maesroe: Hi.
[21:21:54	]This Stew destroyed a 'MP7A1' #1657609.
[21:21:55	][IC] Jenifer Maesroe: Hi.
[21:21:55	][IC] Jenifer Maesroe: Hi.
[21:21:55	]This Stew destroyed a 'M4A1' #1657602.
[21:21:56	][IC] Jenifer Maesroe: Hi.
[21:21:56	][IC] Jenifer Maesroe: Hi.
[21:21:57	][IC] Jenifer Maesroe: Hi.
[21:21:57	]This Stew destroyed a 'M1014' #1657605.
[21:21:58	][IC] Jenifer Maesroe: Hi.
[21:21:59	][IC] Jenifer Maesroe: Hi.
[21:21:59	][IC] Jenifer Maesroe: Hi.
[21:22:00	]This Stew destroyed a 'Heavy Pulse Rounds' #1656074.
[21:22:00	][IC] Jenifer Maesroe: Hi.
[21:22:00	]This Stew has gained a '6rnd M1014 Rounds' #1658108.
[21:22:00	]This Stew has lost a '6rnd M1014 Rounds' #1658107.
[21:22:01	][IC] Jenifer Maesroe: Hi.
[21:22:01	][IC] Jenifer Maesroe: Hi.
[21:22:02	][IC] Jenifer Maesroe: Hi.
[21:22:06	]This Stew has spawned a 'NPC [697][npc_zombie]'.
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:08	]This Stew has hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:22:08	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:08	][IC] S10/OWS.GHOST-68: <:: Outbreak ineffective. ::>
[21:22:10	][IC] Jenifer Maesroe: Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi. Hi.
[21:22:15	]S10/OWS.GHOST-68 used command '/Punch'.
