[12:44:10	]Rabithunter has connected.
[21:33:47	]C24:RL.VICE-66 has spawned a 'NPC [6842][npc_vj_hlr2_rebel_engineer]'.
[21:33:47	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:33:48	]C24:i5.DEFENDER-49 used command '/Radio RB-1. 647E presence within RB-1, performing identity check.'.
[21:33:49	][IC] [X]C24:i4.QUICK-62: <:: What? ::>
[21:33:55	][X]C24:i4.QUICK-62 used command '/Radio copy'.
[21:33:55	][IC] C24:i5.ROLLER-07: <:: In the-. ::>
[21:33:56	][IC] C24:i5.ROLLER-07: <:: Uh? ::>
[21:34:02	]C24:i5.PATROL-35 has taken 4 damage from Rebel.
[21:34:02	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:34:03	]C24:i5.UNION-60 has taken 40 damage from Rebel.
[21:34:04	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[21:34:06	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689105.
[21:34:06	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689106.
[21:34:07	][Y] C24:i5.ROLLER-34: <:: Grenade! ::>
[21:34:08	][Y] C24:i5.PATROL-35: <:: Move back, right now! ::>
[21:34:09	][Y] C24:i5.DEFENDER-49: <:: Watch it! ::>
[21:34:10	]C24:i5.DEFENDER-49 has taken 1 damage from Rebel Engineer.
[21:34:10	]C24:i5.DEFENDER-49 is fully healed.
[21:34:14	][Y] C24:i5.PATROL-35: <:: Let meh andle it. ::>
[21:34:15	]C24:i5.ROLLER-34 has taken 4 damage from Rebel Engineer.
[21:34:20	][Y] C24:i5.DEFENDER-49: <:: THEY'RE IN ERHE! ::>
[21:34:24	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689144.
[21:34:24	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689156.
[21:34:26	][LOOC] C24:i5.DEFENDER-49: :(
[21:34:29	][IC] C24:i5.DEFENDER-49: <:: .// they can shoot me through wall. ::>
[21:34:30	]C24:RL.VICE-66 has spawned a 'NPC [6780][npc_vj_hlr2_com_civilp]'.
[21:34:30	][ME] C24.i3.UNION-19: spasms a bit, his head and arms moving in a super unnatural way. It stops after about 5 seconds. "<:: Sorry. Apparently I was standing on a wire or something. ::>"
[21:34:31	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:34:32	][IC] C24:i5.DEFENDER-49: <:: .// but we cant them. ::>
[21:34:33	]C24:i5.PATROL-35 has taken 5 damage from Rebel Engineer.
[21:34:33	]C24:i5.PATROL-35 has taken 5 damage from Rebel Engineer.
[21:34:34	]C24:i5.PATROL-35 has taken 11 damage from Rebel Engineer.
[21:34:34	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:34	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:34	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:35	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:34:36	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:36	]C24:i5.PATROL-35 has taken 7 damage from Rebel Engineer.
[21:34:36	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:36	]C24.i3.UNION-19 has lost a '30rnd MP Magazine' #2689290.
[21:34:36	]C24.i3.UNION-19 has gained a '30rnd MP Magazine' #2689290.
[21:34:36	]C24.i3.UNION-19 has lost a '30rnd MP Magazine' #2689289.
[21:34:36	]C24:i5.DEFENDER-49 has taken 3 damage from Resistance Sentry Gun.
[21:34:36	]C24:i5.DEFENDER-49 has taken 0 damage from Resistance Sentry Gun.
[21:34:37	]C24:RL.VICE-66 has spawned a 'NPC [6830][npc_vj_hlr2_refugee]'.
[21:34:37	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:34:37	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:34:37	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:34:37	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:34:38	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.65).
[21:34:38	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.65).
[21:34:38	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.65).
[21:34:39	][IC] [X]C24:i4.QUICK-62: <:: Uhhh... ::>
[21:34:40	]C24:i5.DEFENDER-49 is fully healed.
[21:34:43	][ME] C24:i5.PATROL-35: tosses over the turret
[21:34:47	]C24:i5.PATROL-35 has taken 16 damage from Civil Protection.
[21:34:47	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the stomach dealing 7 damage (CritChance was 0.57).
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the stomach dealing 7 damage (CritChance was 0.57).
[21:34:48	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_com_civilp in the left leg dealing 7 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has taken 8 damage from Civil Protection.
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the chest dealing 8 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the stomach dealing 7 damage (CritChance was 0.57).
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the chest dealing 8 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the left arm dealing 4 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has taken 2 damage from Refugee.
[21:34:48	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_com_civilp in the left arm dealing 7 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the left arm dealing 4 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has taken 8 damage from Civil Protection.
[21:34:48	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.43).
[21:34:48	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_com_civilp in the left arm dealing 7 damage (CritChance was 0.43).
[21:34:49	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.43).
[21:34:49	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.14).
[21:34:50	]C24:i5.UNION-60 has taken 3 damage from Resistance Sentry Gun.
[21:34:50	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689106.
[21:34:50	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689103.
[21:34:51	][Y] C24:i5.PATROL-35: <:: Shit! ::>
[21:34:53	]C24:i5.UNION-60 has taken 3 damage from Resistance Sentry Gun.
[21:34:53	][IC] C24.i3.UNION-19: <:: What. ::>
[21:34:54	]C24:i5.ROLLER-34 has used a context menu option with the name: remove
[21:34:54	][Y] C24:i5.PATROL-35: <:: Medical. ::>
[21:34:54	][ME] C24:i5.ROLLER-07: blinks at the glitch with the VR..."<:: Well I didn't want to see that...::>"
[21:35:00	]C24:i5.PATROL-35 ran 'use' on item 'Bandage Roll' (#2639468)
[21:35:00	]C24:i5.PATROL-35 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:00	]C24:i5.PATROL-35 was bandaged by C24:i5.PATROL-35 for 16 HP.
[21:35:00	][IC] C24:i5.DEFENDER-49: <:: Hold it right there! ::>
[21:35:02	]C24:i5.PATROL-35 ran 'use' on item 'Painkillers' (#2639464)
[21:35:02	]C24:i5.PATROL-35 has performed the 'Use Painkillers' action, gaining 25 experience in medicine.
[21:35:02	][IC] [X]C24:i4.QUICK-62: <:: Nevermind, with me. ::>
[21:35:02	][IC] C24.i3.UNION-19: <:: Come on, let's go. ::>
[21:35:02	][ME] C24:i5.DEFENDER-49: applies first aid
[21:35:03	]C24:i5.UNION-60 used command '/Radio Found the rogue unit'.
[21:35:05	][X]C24:i4.QUICK-62 has gained level 30 in the Speed skill.
[21:35:05	]C24:i5.DEFENDER-49 ran 'give' on item 'Bandage Roll' (#2609536)
[21:35:05	]C24:i5.DEFENDER-49 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:05	]C24:i5.PATROL-35 was bandaged by C24:i5.DEFENDER-49 for 15 HP.
[21:35:06	]C24:i5.DEFENDER-49 ran 'give' on item 'Bandage Roll' (#2609536)
[21:35:06	]C24:i5.DEFENDER-49 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:06	]C24:i5.PATROL-35 was bandaged by C24:i5.DEFENDER-49 for 15 HP.
[21:35:07	][ME] C24:i5.ROLLER-34: applies first aid.
[21:35:08	][ME] C24:i5.PATROL-35: receives it.
[21:35:10	]C24:i5.ROLLER-34 ran 'give' on item 'Bandage Roll' (#2609692)
[21:35:10	]C24:i5.ROLLER-34 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:10	]C24:i5.PATROL-35 was bandaged by C24:i5.ROLLER-34 for 17 HP.
[21:35:11	][IC] C24:i5.PATROL-35: <:: Holy fuck-. ::>
[21:35:11	]C24:i5.DEFENDER-49 ran 'give' on item 'Bandage Roll' (#2609536)
[21:35:11	]C24:i5.DEFENDER-49 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:11	]C24:i5.ROLLER-34 was bandaged by C24:i5.DEFENDER-49 for 15 HP.
[21:35:11	]C24:i5.UNION-60 ran 'use' on item 'Bandage Roll' (#2689121)
[21:35:11	]C24:i5.UNION-60 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:11	]C24:i5.UNION-60 was bandaged by C24:i5.UNION-60 for 16 HP.
[21:35:12	]C24:i5.DEFENDER-49 ran 'give' on item 'Bandage Roll' (#2609536)
[21:35:12	]C24:i5.DEFENDER-49 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:12	]C24:i5.ROLLER-34 was bandaged by C24:i5.DEFENDER-49 for 15 HP.
[21:35:14	]C24:i5.DEFENDER-49 ran 'give' on item 'Painkillers' (#2609559)
[21:35:14	]C24:i5.DEFENDER-49 has performed the 'Use Painkillers' action, gaining 25 experience in medicine.
[21:35:16	][IC] C24:i5.PATROL-35: <:: What are these vests made out OF! ::>
[21:35:18	][X]C24:i4.QUICK-62 used command '/ToggleRaise'.
[21:35:19	][IC] C24:i5.PATROL-35: <:: I'm ALIVE SOMEHOW. ::>
[21:35:19	][IC] C24:i5.DEFENDER-49: <:: Paper. ::>
[21:35:20	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:35:21	][X]C24:i4.QUICK-62 used command '/Radio 10-20?'.
[21:35:23	][IC] C24:i5.ROLLER-34: <:: Good you are. ::>
[21:35:26	][IC] C24:i5.DEFENDER-49: <:: Here. ::>
[21:35:27	][IC] C24:i5.ROLLER-07: <:: Slow ass elevator. ::>
[21:35:28	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:35:28	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:35:28	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:35:28	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:28	][Y] C24:i5.ROLLER-34: <:: 60. ::>
[21:35:28	]C24:i5.PATROL-35 has taken 3 damage from Resistance Sentry Gun.
[21:35:28	]C24:i5.ROLLER-07 has gained a '30rnd MP Magazine' #2689136.
[21:35:28	]C24:i5.ROLLER-07 has lost a '30rnd MP Magazine' #2689128.
[21:35:29	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:29	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:29	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:30	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:30	]C24:i5.PATROL-35 has taken 2 damage from Rebel Engineer.
[21:35:30	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:31	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:31	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:31	][IC] C24.i3.UNION-19: <:: Haha. ::>
[21:35:31	]C24:i5.PATROL-35 has taken 0 damage from Resistance Sentry Gun.
[21:35:32	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:32	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:32	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:33	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:33	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:33	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:33	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:33	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:33	]C24:i5.PATROL-35 has taken 2 damage from Civil Protection.
[21:35:34	][IC] [X]C24:i4.QUICK-62: <:: Cuz your on it. ::>
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:34	]C24:i5.PATROL-35 has taken 10 damage from Civil Protection.
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:34	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:35	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:35	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:35	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:35	]C24:i5.PATROL-35 has taken 10 damage from Civil Protection.
[21:35:35	][IC] [X]C24:i4.QUICK-62: <:: Haha. ::>
[21:35:35	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_res_sentry dealing 6 damage (CritChance was 0.66).
[21:35:35	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_res_sentry dealing 8 damage (CritChance was 0.66).
[21:35:36	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689025.
[21:35:36	]C24:i5.PATROL-35 was knocked unconscious and is bleeding out.
[21:35:38	][Y] C24:i5.PATROL-35: <:: Help! ::>
[21:35:39	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689156.
[21:35:39	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689155.
[21:35:39	][LOOC] C24:i5.ROLLER-07: *We got hostiles* plays
[21:35:40	][IC] C24.i3.UNION-19: <:: Holy shit. ::>
[21:35:42	]C24.i3.UNION-19 has gained a '30rnd MP Magazine' #2689289.
[21:35:42	]C24.i3.UNION-19 has lost a '30rnd MP Magazine' #2689290.
[21:35:44	][LOOC] C24:i5.DEFENDER-49: LOL
[21:35:49	]C24:RL.VICE-66 has taken 10 damage from Civil Protection.
[21:35:49	][IC] C24:i5.ROLLER-34: <:: ROGUE. ::>
[21:35:50	]C24:i5.DEFENDER-49 used command '/CP LMFAO'.
[21:35:50	]C24:i5.PATROL-35 used command '/CP tf is it doing LMAO'.
[21:35:50	]C24:RL.VICE-66 has taken 10 damage from Civil Protection.
[21:35:51	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.13).
[21:35:51	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.13).
[21:35:51	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.13).
[21:35:51	]C24:RL.VICE-66 is fully healed.
[21:35:52	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689103.
[21:35:52	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689101.
[21:35:54	][IC] C24:i5.DEFENDER-49: <:: Grenade! ::>
[21:35:58	]C24:i5.ROLLER-34 ran 'give' on item 'Bandage Roll' (#2689261)
[21:35:58	]C24:i5.ROLLER-34 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:35:58	]C24:i5.PATROL-35's bleeding was stopped by C24:i5.ROLLER-34.
[21:35:58	]C24:i5.PATROL-35 was bandaged by C24:i5.ROLLER-34 for 17 HP.
[21:35:59	][IC] C24:i5.ROLLER-07: <:: Where is 90? ::>
[21:36:03	][ME] C24:i5.ROLLER-34: BANDAGES UP THE UNIT.
[21:36:05	][IC] C24.i3.UNION-19: <:: PCS-3 probab. ::>
[21:36:05	]C24:RL.VICE-66 used command '/CP tryna kill the unit L'.
[21:36:06	]C24:i5.UNION-60 ran 'give' on item 'Bandage Roll' (#2630398)
[21:36:06	]C24:i5.UNION-60 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:36:06	]C24:i5.PATROL-35 was bandaged by C24:i5.UNION-60 for 16 HP.
[21:36:06	]C24:i5.ROLLER-34 ran 'give' on item 'Painkillers' (#2609502)
[21:36:06	]C24:i5.ROLLER-34 has performed the 'Use Painkillers' action, gaining 25 experience in medicine.
[21:36:06	]C24:i5.ROLLER-07 used command '/Radio PT-90;10-20?'.
[21:36:07	][LOOC] C24.i3.UNION-19: probably*
[21:36:08	]C24:i5.ROLLER-34 ran 'give' on item 'Bandage Roll' (#2609692)
[21:36:08	]C24:i5.ROLLER-34 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:36:08	]C24:i5.PATROL-35 was bandaged by C24:i5.ROLLER-34 for 17 HP.
[21:36:11	]C24:i5.DEFENDER-49 used command '/CP it was pushing him LOL'.
[21:36:13	][IC] [X]C24:i4.QUICK-62: <:: RB-1. ::>
[21:36:13	][IC] C24:i5.PATROL-35: <:: Ugh! ::>
[21:36:13	]C24:i5.DEFENDER-49 used command '/Radio R-B1'.
[21:36:14	][IC] C24:i5.ROLLER-34: <:: You're good, you're good... ::>
[21:36:14	][IC] C24.i3.UNION-19: <:: Or RB-1. ::>
[21:36:14	]C24:RL.VICE-66 has spawned a 'NPC [6253][npc_vj_hlr2_com_civilp]'.
[21:36:15	]C24:i5.PATROL-35 used command '/CP ^'.
[21:36:15	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:36:19	]C24:RL.VICE-66 has spawned a 'NPC [6700][npc_vj_hlr2_com_civilp]'.
[21:36:19	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:36:20	][IC] C24:i5.ROLLER-34: <:: Don't move too much. ::>
[21:36:20	]C24:i5.DEFENDER-49 used command '/Radio 1 11-6 unit.'.
[21:36:21	][IC] C24:i5.PATROL-35: <:: DOn't let me die.. Not so soon... ::>
[21:36:22	][IC] C24:i5.ROLLER-34: <:: I got you. ::>
[21:36:23	][IC] C24:i5.DEFENDER-49: <:: Lock this for now. ::>
[21:36:24	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcmover
[21:36:24	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcmover
[21:36:28	][IC] C24:i5.ROLLER-34: <:: I won't. ::>
[21:36:31	][IC] C24:i5.UNION-60: <:: You're not goin' anywhere. ::>
[21:36:36	][IC] C24:i5.PATROL-35: <:: Uagh! ::>
[21:36:40	]C24:i5.ROLLER-34 ran 'EquipUn' on item 'MP7A1' (#2689013)
[21:36:40	]C24:i5.PATROL-35 is no longer unconscious from critical wounds.
[21:36:40	]C24:i5.ROLLER-34 ran 'Equip' on item 'MP7A1' (#2689013)
[21:36:42	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcmover
[21:36:42	]C24:i5.ROLLER-07 ran 'use' on item 'Bandage Roll' (#2689296)
[21:36:42	]C24:i5.ROLLER-07 has performed the 'Use Bandage Roll' action, gaining 12 experience in medicine.
[21:36:42	]C24:i5.ROLLER-07 was bandaged by C24:i5.ROLLER-07 for 15 HP.
[21:36:42	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:36:43	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.43).
[21:36:43	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcmover
[21:36:45	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.43).
[21:36:45	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.14).
[21:36:46	]C24:i5.UNION-60 ran 'give' on item 'Bandage Roll' (#2630398)
[21:36:46	]C24:i5.UNION-60 has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:36:46	]C24:i5.PATROL-35 was bandaged by C24:i5.UNION-60 for 16 HP.
[21:36:50	][IC] C24:i5.ROLLER-07: <:: Oh. ::>
[21:36:50	]C24:i5.PATROL-35 used command '/ToggleRaise'.
[21:36:50	]C24:i5.DEFENDER-49 used command '/Radio PT-90. D-49 In possession of Extractor. Authorized?'.
[21:36:53	][IC] C24:i5.ROLLER-07: <:: For fucks sake. ::>
[21:36:58	][Y] C24:i5.ROLLER-34: <:: 35, repair. ::>
[21:36:59	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 1 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 1 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:00	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:01	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:01	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_com_civilp in the stomach dealing 9 damage (CritChance was 0.57).
[21:37:01	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:01	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:01	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:01	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:02	]C24:i5.UNION-60 has taken 10 damage from Civil Protection.
[21:37:02	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the right arm dealing 4 damage (CritChance was 0.40).
[21:37:02	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_com_civilp in the right arm dealing 7 damage (CritChance was 0.40).
[21:37:02	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.14).
[21:37:02	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.40).
[21:37:02	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_com_civilp in the right arm dealing 4 damage (CritChance was 0.40).
[21:37:02	]C24:i5.UNION-60 has hit npc_vj_hlr2_com_civilp in the head dealing 10 damage (CritChance was 0.14).
[21:37:03	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689155.
[21:37:03	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689154.
[21:37:03	][Y] C24.i3.UNION-19: <:: Loyalists only. ::>
[21:37:04	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcmover
[21:37:05	][Y] C24:i5.DEFENDER-49: <:: Watch it! ::>
[21:37:07	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689101.
[21:37:07	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689103.
[21:37:07	]C24:i5.PATROL-35 used command '/ToggleRaise'.
[21:37:07	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:07	]C24:i5.UNION-60 has taken 1 damage from Civil Protection.
[21:37:07	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.39).
[21:37:07	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the left arm dealing 4 damage (CritChance was 0.39).
[21:37:07	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_com_civilp in the chest dealing 10 damage (CritChance was 0.39).
[21:37:07	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:07	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_com_civilp in the chest dealing 10 damage (CritChance was 0.39).
[21:37:07	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_com_civilp in the chest dealing 10 damage (CritChance was 0.39).
[21:37:07	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:07	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.39).
[21:37:07	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_com_civilp in the chest dealing 8 damage (CritChance was 0.39).
[21:37:07	]C24:i5.UNION-60 has taken 5 damage from Civil Protection.
[21:37:08	][Y] C24:i5.ROLLER-07: <:: You guys good? ::>
[21:37:12	][Y] C24:i5.DEFENDER-49: <:: Cop. ::>
[21:37:14	][Y] C24:i5.DEFENDER-49: <:: Copy. ::>
[21:37:26	]C24:i5.PATROL-35 ran 'use' on item 'Painkillers' (#2639464)
[21:37:26	]C24:i5.PATROL-35 has performed the 'Use Painkillers' action, gaining 25 experience in medicine.
[21:37:28	]C24:i5.UNION-60 has gained level 18 in the Speed skill.
[21:37:31	][Y] C24:i5.DEFENDER-49: <:: Clear. No 647, no 10-107. ::>
[21:37:38	][IC] C24.i3.UNION-19: <:: Sorry. ::>
[21:37:40	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689103.
[21:37:40	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689105.
[21:37:42	]C24:RL.VICE-66 used command '/CP i have no access to songs so thats why theres no music'.
