[23:05:28	]Taliazure has connected.
[23:58:21	][IC] C24:i3.UNION-41: <:: JESUS. ::>
[23:58:23	]C24:i5.KING-53 is fully healed.
[23:58:24	][IC] C24:i5.KING-53: <:: Ow. ::>
[23:58:30	][IC] Elena Rose: Now you know why it's not added.
[23:58:32	]C24:i3.UNION-41 has fired a toolgun with the name: creator
[23:58:32	]C24:i3.UNION-41 has spawned a 'Weapon [5838][arccw_ur_db]'.
[23:58:32	]C24:i3.UNION-41 has fired a toolgun with the name: creator
[23:58:32	]C24:i3.UNION-41 has spawned a 'Weapon [5852][arccw_ur_db]'.
[23:58:37	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:58:47	]Elena Rose used command '/ToggleRaise'.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 has taken 14 damage from Elena Rose.
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 0 damage (CritChance was 0.00).
[23:58:54	]Elena Rose has hit C24:i3.UNION-41 in the chest dealing 14 damage (CritChance was 0.00).
[23:58:54	]C24:i3.UNION-41 was knocked unconscious and is bleeding out.
[23:58:56	][IC] C24:i3.UNION-41: <:: OW. ::>
[23:58:57	][IC] Elena Rose: BRUH.
[23:58:58	][IC] Elena Rose: WHAT THE FUCK.
[23:59:01	][IC] Elena Rose: 1 shot.
[23:59:08	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:59:18	][IC] C24:i5.KING-53: <:: My ears. ::>
[23:59:19	][IC] Elena Rose: Not as good as it looks btw.
[23:59:19	][IC] C24:i3.UNION-41: <:: Ar-. ::>
[23:59:21	][IC] C24:i3.UNION-41: <:: Sorry. ::>
[23:59:24	][IC] Elena Rose: Pulse smg is better.
[23:59:26	]C24:i3.UNION-41 used command '/ToggleRaise'.
[23:59:27	][IC] Elena Rose: Also that gun goes through armor.
[23:59:31	][IC] C24:i3.UNION-41: <:: OMG. ::>
[23:59:34	][IC] C24:i3.UNION-41: <:: HOLY SHIT. ::>
[23:59:36	][IC] C24:i3.UNION-41: <:: JESUS CHRIST. ::>
[23:59:36	][IC] Elena Rose: What?
[23:59:41	][IC] C24:i3.UNION-41: <:: THE AR2 IS INSANE. ::>
[23:59:43	][IC] Elena Rose: Why?
[23:59:47	][IC] C24:i3.UNION-41: <:: DAMNNNNNNNNNNNNNNNNNNNNNNNNNN. ::>
[23:59:49	][IC] C24:i3.UNION-41: <:: WHAT THE FUk. ::>
[23:59:52	][IC] Elena Rose: What?
[23:59:56	][IC] C24:i3.UNION-41: <:: That precision and fire rate. ::>
